Date Posted,URL,Region,Message,Status,Resolved Date,Departement,Action
27 Sep 2014,https://laporgub.jatengprov.go.id/detail/LGWP57167270.html,KABUPATEN WONOGIRI,"yth. bp Gubernur yang saya hormati, mohon lapor pak, proses mencabut berkas kendaraan bermotor di samsat wonogiri kenapa lama sekali? saya mengurus sejak tanggal 9 Agustus 2014 sampai saat ini belum selesai hampir 2 bulan, setiap saya tanyakan ke petugas selalu dijawab prosedurnya begitu, padahal cabut berkas dari jakarta saja hanya maks 3 minggu, dan KTP saya asli harus dilampirkan, saya jadi kesulitan untuk mengurus pajak dan administrasi lain yang menggunakan KTP asli, mohon untuk bisa dipersingkat pak? dan bila ada oknum yang memperlambat mohon ditegur, saya berharap KTP saya segera bisa saya gunakan lagi......terima kasih..",Selesai,"Kamis, 10 Juni 2021 - 09:31 WIB",Kepolisian Daerah Jawa Tengah,silahkan datang melaporkan perkaranya ke Polres atau Polsek setempat dengan membawa bukti-bukti dan saksi-saksi.
30 Sep 2014,https://laporgub.jatengprov.go.id/detail/LGWP22203203.html,KABUPATEN WONOGIRI,"Terima kasih Bp.Gubernur, Bp Kapolda Jateng dan Samsat Wonogiri, laporan saya telah ditindak lanjuti dengan cepat, hari senin saya sudah menerima berkas dan KTP asli saya kembali, petugas samsat sangat proaktif membantu proses pencabutan berkas kendaraan saya, Terima kasih, maju terus Jawa Tengah.",Selesai,"Jumat, 10 Oktober 2014 - 09:30 WIB",BADAN PENGELOLA PENDAPATAN DAERAH,"Terima kasih atas apresiasi yang Bapak Haryanto sampaikan, kami terus berusaha untuk memberikan Pelayanan yang terbaik bagi seluruh Wajib Pajak di Jawa Tengah."
01 Oct 2014,https://laporgub.jatengprov.go.id/detail/LGWP08338236.html,KABUPATEN WONOGIRI,"Bp.Gubernur, terima kasih, berkas saya sudah ditindak lanjuti dengan cepat oleh petugas samsat wonogiri, saya sudah menerima berkas yang saya butuhkan, KTP saya kembali, maju terus Jawa Tengah.semua pihak yang terkait. suwun....",Selesai,"Jumat, 10 Oktober 2014 - 09:32 WIB",BADAN PENGELOLA PENDAPATAN DAERAH,"Terima kasih atas apresiasi yang Bapak Haryanto sampaikan, kami terus berusaha untuk memberikan Pelayanan yang terbaik bagi seluruh Wajib Pajak di Jawa Tengah."
01 Oct 2014,https://laporgub.jatengprov.go.id/detail/LGWP13321858.html,KABUPATEN WONOGIRI,"Yth Bp Gubernur, melapor kembali pak, bahwa laporan saya telah ditindak lanjuti oleh jajaran samsat wonogiri dengan cepat, berkas telah saya terima tgl 29 Sept 2014,saya merasa lega ,terima kasih atas pelayanan yang diberikan oleh pihak terkait, semoga jateng terus maju.....matur nuwun...",Selesai,"Jumat, 10 Oktober 2014 - 09:37 WIB",BADAN PENGELOLA PENDAPATAN DAERAH,"Terima kasih atas apresiasi yang Bapak Haryanto sampaikan, kami terus berusaha untuk memberikan Pelayanan yang terbaik bagi seluruh Wajib Pajak di Jawa Tengah."
14 Oct 2014,https://laporgub.jatengprov.go.id/detail/LGWP04780249.html,KABUPATEN WONOGIRI,"Pak ganjar, gub jateng, tolong dibina dlm permodalan tatah sungging kelompok bima krida wayang kulit kepuhsari manyaran wonogiri. Ketua kelompok karno.",Selesai,"Kamis, 16 Oktober 2014 - 13:29 WIB",DINAS KOPERASI DAN UMKM,"berdasarkan disposisi Bapak Kadinas,laporan Anda telah diteruskan ke Bidang Pemberdayaan KSP. untuk dilakukan identifikasi kelayakan usaha dan fasilitasi akses modal yang tepat. terima kasih  "
24 Nov 2014,https://laporgub.jatengprov.go.id/detail/LGWP67689446.html,KABUPATEN WONOGIRI,"yth. bp.Gub, permasalahan yang kami utarakan kemarin hari sabtu sudah ditindaklanjuti oleh samsat wonogiri. dan kami puas atas hal ini, namun mohon dengan sangat untuk dimaafkan, maksud kami mungkin benar, tapi cara penyampaian kami yang belum benar, kami hanya mencoba memberikan ""uneg2"" kepada bapak. terus terang hal itu terjadi pada samsat karang anyar. mohon diproteksi dan salam perubahan, skali lagi mohon maaf pak gub. terima kasih atas perhatiannya.",Selesai,"Senin, 01 Desember 2014 - 17:29 WIB",BADAN PENGELOLA PENDAPATAN DAERAH,"Terkait laporan Saudara eko, telah ditindaklanjuti secara langsung oleh SAMSAT wonogiri, dan berkenaan dengan adanya laporan tersebut UP3AD se- Koordinator Surakarta telah melaksanakan rapat koordinasi dengan pihak Kepolisian dengan tujuan meningkatkan pelayanan prima kepada wajib pajak"
06 Feb 2017,https://laporgub.jatengprov.go.id/detail/LGSM62977144.html,KABUPATEN WONOGIRI,Jalur Provinsi yaitu Jalan Kab Karanganyar - Kab Wonogiri rusak parah banyak lubang-lubang dalam ditengah jalan. Sudah banyak menimbulkan korban kecelakaan bagi pengguna jalan. Mohon segera diperbaiki atau ditambal dulu.,Selesai,"Kamis, 09 Maret 2023 - 11:47 WIB",DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA,sqat sekarang dilakukan penanganan dg tambal lubang; mohon hati hati saat melintas
18 Dec 2014,https://laporgub.jatengprov.go.id/detail/LGWP23601128.html,KABUPATEN WONOGIRI,"adik saya mengidap penyakit hemofilia,sudah 2 tahun mendaftar jamkesmas tak kunjung dapat,tetapi tetangga2 saya yang ekonominya mampu mlah rata2 mendapat jamkesmas semua.sekarang mau ndaftar bpjs yang perorangan pun sangat sulit karena kata petugas bpjs harus semua keluarga ikut.mohon dibantu pak(desa sendangijo kec.selogiri kab wonogiri)",Belum Diproses,Belum Diproses,Belum Diproses,Belum Diproses
26 Dec 2014,https://laporgub.jatengprov.go.id/detail/LGWP98164136.html,KABUPATEN WONOGIRI,"Luar biasa...!!!! Produk dari Samsat... IKM (Inedks Kepuasan Masyarakat) yang telah disediakan di Samsat Kab.Wonogiri sangat baik.. Semoga untuk selanjutnya ""Sumber - sumber Pendapatan Daerah"" Khususnya Jawa Tengah bisa lebih dapat Fair. Salut pada Program-program yang innovative ini. Kami Puas dan bangga pak Gub. terima kasih.",Selesai,"Jumat, 09 Januari 2015 - 14:03 WIB",BADAN PENGELOLA PENDAPATAN DAERAH,"Terima kasih atas apresiasi Saudara, kami akan terus melakukan perbaikan dan inovasi pelayanan SAMSAT kedepan guna memberikan pelayanan prima kepada masyarakat"
19 Mar 2015,https://laporgub.jatengprov.go.id/detail/LGWP69505593.html,KABUPATEN WONOGIRI,"Bpk gubernur mohon peninjauan di terminal krisak, wonogiri. Penertiban pedagang asongan, penertiban aturan semula yg dibuat, terminal baru yg dibuat tidak strategis untuk para pedagang kios, selain itu tidak ada ketegasan dari pemda untuk melarang pedagang asongan, mhn ditinjau terlebih dahulu pak, mhn dng sangat. Terimakasih",Selesai,"Senin, 30 Maret 2015 - 10:10 WIB",DINAS PERHUBUNGAN,Laporan saudara telah kami sampaikan kepada instansi terkait (Dishubkominfo Kabupaten Wonogiri) dengan nomor surat 486.6/6.280 tanggal 23 Maret 2015. Terima Kasih
19 May 2015,https://laporgub.jatengprov.go.id/detail/LGWP30364916.html,KABUPATEN WONOGIRI,"Kepada Yang Terhormat Gubernur Jawa Tengah Bapak Ganjar Pranowo Dengan Hormat Salam sejahtera,seiring doa semoga kita semua selalu sehat wal afiat dan senantiasa dalam lindungan Tuhan yang Maha Esa, dalam melaksanakan tugas dan aktifitas keseharian kita. Amin. Sehubungan dngan rencana pengadaan seragam siswa dikabupaten wonogiri,kami dari rakyat cilik Wonogiri sedikit mendapatkan informasi bahwa kedepan Tahun Ajaran Penerimaan Siswa Baru akan ada pengadaan seragam siswa yang telah difasilitator oleh Kepala Dinas Pendidikan wonogiri,dan dilanjutkan ke Kepala UPTD se-kab.wonogiri yang bekerja sama dengan rekanan dari solo baru inisial ""TC"".Disitu telah terjadi dugaan Mark-up.Ada laporan dari salah satu Guru di suatu kec.wonogiri,beliau melaporkan bahwa pihak Kepala Dinas Pendidikan Kab. dan Kepala UPTD kec.masing2 telah mendapatkan fee/diskon atas kerjanya dlm pengadaan seragam tersebut.“Kami melaporkan dugaan kasus mark up ini karena ada dugaan pelanggaran PP Nomor 17/2010 tentang Pengelolaan dan Penyelenggaraan Pendidikan; PP No. 45/2014 tentang Pakaian Seragam Sekolah bagi Peserta Didik; Keputusan Bersama Disdikpora dan Kemenag 421/073 Tahun 2014 tentang Juknis Peserta Didik Tahun Baru,”.Jadi Kami sebagai warga wonogiri meminta kepada Bapak Gubernur untuk membantu rakyat wonogiri dalam upaya untuk tdak menindaklanjuti pengadaan seragam siswa dijajaran pendidikan khususnya Kepala Dinas Pendidikan Kabupaten Wonogiri dan Kepala UPTD Se-kabupaten wonogiri yg kerjasamnya dengan rekanan dari solo yg saya sebutkan diatas tadi. Mengingat rekanan dari solo tersebut menurut informasi dari internet juga pernah bermaslah di pengadilan terkait pengadaan seragam juga.Kami ingin mewujudkan wonogiri menjadi kota yang bersih dari korupsi. Demikian penyampaian aspirasi dan pengaduan kami ini, atas perhatian dan kebijaksanaan Pimpinan, kami ucapkan banyak terima kasih.",Belum Diproses,Belum Diproses,Belum Diproses,Belum Diproses
25 Aug 2015,https://laporgub.jatengprov.go.id/detail/LGWP29566264.html,KABUPATEN WONOGIRI,PAk di purwantoro wonogiri untuk ganti plat nomor kendaraan lama sekali platnya keluar. Dan untuk cek no. Ranka kendaraan apa benar cuma pake solasi dngan biaya gesek 5rbu. Dan biaya cek fisik 15ribu. Yang kami minta untuk ditindak lanjuti tentang plat nomor sudah byar 80ribu tp katanya nunggu 1 tahun lebih. APa selelet itu kerja pembuat pakat nomernya?,Selesai,"Selasa, 25 Agustus 2015 - 13:54 WIB",BADAN PENGELOLA PENDAPATAN DAERAH,"Sdr. Dimas Wardiyono, Mohon maaf karena keterlambatan penerbitan Tanda Nomor Kendaraan Bermotor, hal tersebut dikarenakan Material Plat Nomor saat ini sedang dalam proses Pengadaan di MABES POLRI. Kemudian untuk cek Fisik, seharusnya tidak dikenakan Biaya, Kepala UP3AD Kabupaten Wonogiri telah melakukan Koordinasi dengan pihak Kepolisian, dikarenakan Cek Fisik merupakan KEWENANGAN Pihak Kepolisian. Saudara dapat menghubungi No. 081329386575 untuk penyelesaiannya. terima kasih"
23 Oct 2015,https://laporgub.jatengprov.go.id/detail/LGWP21363409.html,KABUPATEN WONOGIRI,"Saya mau lapor, di kab wonogiri khusunya kec.purwantoro seperti ada kabut ini kabut asap/kabut biasa ya mohon bantuan informasinya.",Selesai,"Rabu, 14 Juli 2021 - 10:47 WIB",DINAS LINGKUNGAN HIDUP DAN KEHUTANAN,laporan telah ditindaklanjuti
02 Nov 2015,https://laporgub.jatengprov.go.id/detail/LGWP75426252.html,KABUPATEN WONOGIRI,"Mohon maaf bapak gubenur kami ingin menanyakan apakah dana BOS untuk sekolahan tidak mendukung kegiatan siswa dalam peningkatan mutu akademis,non akademis,sarana dan prasarana sekolah karena setiap tahun di SMPN 1 Kecamatan Eromoko Kabupaten Wonogiri orang tua siswa dipungut bayaran minimal sebesar Rp 300.000 yang peruntukannya untuk kepentingan peningkatan mutu akademis, non akademis siswa serta sarana dan prasarana sekolah mohon kirana bapak gubenur berkenan membantu apa yang menjadi permasalahan atau uneg - uneg dari orang tua siswa terimakasih.",Belum Diproses,Belum Diproses,Belum Diproses,Belum Diproses
04 Nov 2015,https://laporgub.jatengprov.go.id/detail/LGWP86474648.html,KABUPATEN WONOGIRI,"Jalan dari Eromoko ke Ponjong rusak parah. Mohon perbaikan, terima kasih.",Selesai,"Kamis, 09 Maret 2023 - 11:53 WIB",DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA,Terimakasih atas laporannya Mas Dannya Sutedjo Akan kami koordinasikan untuk di prioritaskan TA. 2016
10 Dec 2015,https://laporgub.jatengprov.go.id/detail/LGSM11681466.html,KABUPATEN WONOGIRI,Lapor bagaimana skpd di wonogiri semrawut khusus nya di dishub wonogiri kasubag tu udah gak bisa kerja suka ambil jatah orang memalukan kaya gitu di pilih jadi kasubag,Selesai,"Selasa, 15 Desember 2015 - 07:34 WIB",BADAN KEPEGAWAIAN DAERAH,"terima kasih atas laporan saudara, sesuai dengan ketentuan yang berlaku yaitu pada pasal 14 angka 1 Peraturan Pemerintahan Nomor 9 Tahun 2003 tentang Wewenang Pengangkatan, Pemindahan, dan Pemberhentian Pegawai Negeri Sipil, bahwa Pengangkatan dan Pemberhentian pejabat struktural pada pemerintah kab/kota menjadi kewenangan Bupati/Walikota. Sehubungan dengan hal tersebut, laporan saudara akan kami teruskan kepada Bupati Wonogiri."
21 Dec 2015,https://laporgub.jatengprov.go.id/detail/LGWP44302579.html,KABUPATEN WONOGIRI,"Pohon asem besar kondisi sudah mengering dan membahayakan, 30 meter selatan lapangan giriwoyo wonogiri (timur jalan) . sudah lapor via email ke DPU Wonogiri per 21 oktober 2015 dan dilimpahkan ke binamarga provinsi per 25 nov 2015. namun belum ada kejelasan ijin penebangannya. mohon dibantu. matur suwun.",Selesai,"Kamis, 31 Desember 2015 - 10:21 WIB",DINAS PERUMAHAN RAKYAT DAN KAWASAN PERMUKIMAN,laporan telah diselesaikan
19 Jan 2016,https://laporgub.jatengprov.go.id/detail/LGWP46374212.html,KABUPATEN WONOGIRI,"Pak sekolah kami smpn2 Paranggupito, Wonogiri, ada beberapa siswa yg tidak memiliki alat transportasi ke sekolah, sementara di daerah kami tidak ada transportasi umum, kalau jalan kaki lumayan jauh. Sedangkan ongkos ojek mahal, rata2 antara Rp 15 rb - Rp 20 rb. Selama ini sekolah menyediakan transpor ( menyewakan) sebulan sekitar Rp 2 juta dg dianggarkan dari bos. Namun ternyata bos tidak boleh di gunakan utk membantu transport siswa yg sudah punya KIP. Kenyataanya siswa amat membutuhkan bantuan transport tsb. Mohon solusinya. Trimakasih.",Belum Diproses,Belum Diproses,Belum Diproses,Belum Diproses
19 Jan 2016,https://laporgub.jatengprov.go.id/detail/LGWP25687639.html,KABUPATEN WONOGIRI,"Pak mohon kebijakan nya, kami mendaftarkan pemasangan PAM air utk sekolah, tp lama blm terpasang2 padahal air merupakan kebutuhan vital, krn di daerah kami tdk ada sumber air yg lain selain air hujan yg ditampung, sedang pd musim kemarau membeli satu tanki harganya Rp 135000, dipakai selama 3-4 hari. Sehingga dana BOS dipakai utk kebutuhan Air Bersih. Kami akan sangat berterima kasih apabila pemasangan PAM utk sekolah didahulukan syukur2 di subsidi. Sekolah kami : SMP Negeri 2 Paranggupito, dg alamat : Talunombo,Gunturharjo, Paranggupito, Wonogiri, Email : smp2paranggupito@gmail.com.",Belum Diproses,Belum Diproses,Belum Diproses,Belum Diproses
05 Apr 2016,https://laporgub.jatengprov.go.id/detail/LGWP41425296.html,KABUPATEN WONOGIRI,"Yth. Bapak Gubernur Jawa Tengah yang kami cintai..saya warga wonogiri pak, saya sangat prihatin dengan perkembangan investasi bidang pertambangan di jawa tengah khususnya wonogiri. Di wonogiri banyak investor pabrik semen yang masuk, tapi sampai sekarang belum ada perkembangan apapun yang berarti. Dari pengamatan kami ternyata masih banyak oknum Kabpaten dan Provinsi yang ikut berkepentingan, Sudah banyak dana yang dikucurkan pengusaha untuk melicinkan jalannya pembangunan pabrik semen tapi tetap saja belum ada hasilnya. Lalu saampai kapan birokrasi seperti ini? Kami mohon kebijaksanaan bapak, Saya percaya Bapak punya tim investigasi, bapak bisa tau siapa saja yang berkepentingan di sini, banyak orang esdm ataupunm skpd provinsi yang lain mungkin punya kepentingan shingga proses pabrik semen terhambat. Kami ingin berharap punya rasa bangga terhadap kota wonogiri. Bapak harus ikuti jejak ahok..ganti pejabat provinsi yang bermain. Bapak harus memegang janji bapak untuk membersihkan birokrat yg menyalahgunakan wewenag untuk korup. Kami tunggu langkah Bapak demi kemajuan wonogiri, terimakasih",Selesai,"Kamis, 28 April 2016 - 15:39 WIB",INSPEKTORAT,"terima kasih atas tanggapan yang diberikan kepada kami. sehubungan dengan masalah aduan tersebut, berdasarkan Nota Dinas ESDM No.043/ESDM.JTG/IV/2016 tgl 21 April 2016, dapat dijelaskan bahwa :       a. Tidak ada aparat pemerintah baik di tingkat Prov.Jateng maupun Kab.Wonogiri yang menghambat dalam proses perizinan untuk pembangunan pabrik semen b. Tahapan perizinan dari pemegang izin baru sampai tahap IUP Eksplorasi, untuk peningkatan ke IUP operasi produksi maka pemegang izin harus menyelesaikan keg.eksplorasi yang diwujudkan dalam dokumen Laporan Eksplorasi,Studi Kelayakan,Rencana Reklamasi & Pasca tambang serta persetujuan AMDAL c. Proses peningkatan ke IUP Operasi Produksi saat ini masih menunggu perubahan Perda Tata Ruang Kab.Wonogiri sebagai landasan penyusunan AMDAL"
15 Apr 2016,https://laporgub.jatengprov.go.id/detail/LGWP65686397.html,KABUPATEN WONOGIRI,"Yth pak gubernur ganjar pranowo. perkenalkan saya seorang guru GTY,dengan gaji yg dibawah UMR selama hampir 11 th untuk memenuhi kebutuhan khususnya kebutuhan pendidikan anak anak kami,saya mencoba untuk berusaha merintis usaha sampingan berupa jual beli kain,singkat cerita kami membutuh kan modal untuk memperlancar dan mengembangkan usaha kami karena kami merintis usaha kami ini dari nol,sempat kemarin kami menaruh harapan besar dari Bank Jateng cab.manahan solo,namun harapan dari rakyat kecil ini pupus sudah ketika menerima jawaban melalui surat bahwa harapan kami tidak di ACC oleh Pimcab Bank Jateng Manahan Solo,dan lebih ironisnya lagi kami menerima jawaban secara lesan bahwa bank jateng hanya meminjami pengusaha pengusaha besar saja. maaf bapak, kami seorang guru yg mendidik anak anak bangsa,masa depan bangsa.tapi dibalik semua itu kami juga punya anak dan anak anak kami juga punya hak untuk mendapatkan masa depan pendidikan yang baik. Maaf bapak gubernur ini hanya ungkapan dari kami selaku rakyat kecil yang yang sedikit kecewa kepada pelayanan Bank Jateng Cab.manahan solo setelah kami menyimak dalam pidato bapak gubernur pada saat penyerahan berkas perjanjian kredit Mitra-25 Bank Jateng di Pendapa Rumah Dinas Bupati Wonogiri, Atas perhatianya Kami ucapkan terima kasih...",Selesai,"Rabu, 20 April 2016 - 14:08 WIB",DINAS KOPERASI DAN UMKM,terima kasih atas informasi Anda. Berkaitan dengan pertanyaan saudara bahwa Program Mitra Jateng-25 telah dilaunching oleh Bapak Gubernur Jawa Tengah yang akan dilayani oleh Bank Jateng.  Salah satu syarat utk bs mendapatkan layanan Mitra Jateng 25 adalah telah menjalankan usahanya minimal 6 bulan. Utk persyaratan secara lengkap dpt Anda lihat di website Dinkop & UMKM Jateng http://dinkop-umkm.jatengprov.go.id. Atau anda dpt menghubungi langsung cabang Bank Jateng terdekat dengan domisili anda. demikian utk menjadikan maklum.  
