Date Posted,URL,Region,Message,Status,Resolved Date,Departement,Action
09 Nov 2016,https://laporgub.jatengprov.go.id/detail/LGWP76622767.html,KOTA MAGELANG,"Pak Gubernur yang saya hormati, di Samsat Kab. Pemalang perpanjang STNK pada saat cek fisik diminta bayar 20.000 tanpa tanda bukti. Apakah hal tersebut memang ada ketentuannya harus bayar? Saya lihat di youtube anda sidak ke Samsat Kota Magelang mengembalikan duit pungutan, kapan ke Samsat Pemalang pak?",Selesai,"Kamis, 10 November 2016 - 14:04 WIB",BADAN PENGELOLA PENDAPATAN DAERAH,Terkait dengan Cek Fisik Kapolda telah mengeluarkan Surat Telegram Nomor ST/2983/X/2016 tanggal 7 Oktober 2016 yang menegaskan cek fisik gratis dan tidak dipungut biaya.
01 Dec 2016,https://laporgub.jatengprov.go.id/detail/LGWP34755132.html,KOTA MAGELANG,Mohon perbaikan sistem pendaftaran rumah sakit tidar magelang. Saya datang jam 5 antrian sudah mengular. Jam 6 baru d buka untuk mendapatkan no.antrian untuk pendaftaran. Saya dapat no 33 padahal datang jam 5. Pendaftaran buka jam 7. Karna saya mendapat antrian 33. Saya selesai pendaftaran jam 10. Jadi hanya untuk mendaftar dperlukan 4 jam. Jika tdk datang pagi antrian akan habis. Tidak bisa d bayangkan jika pasien sendiri yg mendaftar. Mohon pak gubernur melihat kondisix sendiri di rsud tidar. Jam 5 sudah antri. Dan mohon segera d perbaiki sistemx. Terimakasih,Selesai,"Senin, 21 September 2020 - 10:36 WIB",DINAS KESEHATAN,nggih matur nuwun saran dan masukannya kami tampung untuk di koordinasikan dengan pihak pihak terkait. suwun
21 Dec 2016,https://laporgub.jatengprov.go.id/detail/LGWP86291700.html,KOTA MAGELANG,"Pelayanan PDAM kota magelang sangat buruk. Karena sy sdh melaporkan keluhan pelanggan adanya kebocoran 1 thn yg lalu sampe skg blm tertangani. Sdh sy tlp h5 kali, trs ke kantor 3x jg ditunggu msh blm tertangani. Masa 1 thn dibiarkan? Terus bbrp hari lalu trjadi masalah lagi, air keluarnya sangat kecil. Sangat mengganggu rumah tangga, sy laporkan lagi ke kantor PDAM, katanya dlm 1 hr akan ditangani, namun kenyataannya sampe skg blm jg ditangani. Sangat mengganggu dan merugikan masyarakat. Layanan publik yg buruk sekali. Mungkin saya hanya salah 1nya. Alamat sayaBogeman 329 Timur RT 2 RW 2 Magelang 5611. No pelanggan PDAM 25020509 atas nama SUKARDI",Selesai,"Selasa, 02 Juni 2020 - 18:11 WIB",Kota Magelang,PDAM Kota Magelang terus berupaya. memunuhi kebutuhan Air Bersih di Kota Magelang
05 Jan 2017,https://laporgub.jatengprov.go.id/detail/LGWP93104443.html,KOTA MAGELANG,Pak gubernur untuk harga eceran tertinggi gas 3kg dari pangkalan itu yang benar berapa. Di daerah saya (GRABAG KAB MAGELANG) ko 17.500 padahal di kota magelang atau temanggung cuma 15.500. Itu pun kadang susah. Karena dr pangkalan terus di jual lagi ke penggecer warung. Untuk pengguna rumahan kadang ga kebagian. Terima kasih atas perhatiannya.,Selesai,"Senin, 23 Januari 2017 - 14:41 WIB",DINAS PERINDUSTRIAN DAN PERDAGANGAN,"- Berdasarkan laporan Sdr. Ari Ardiansyah, kami telah melakukan koordinasi dengan lapangan dan diperoleh informasi :  Nama Agen : PT. Segara Rizky Pemilik Agen : Bp. Santoso Alamat Agen : Jl. Rejosari II No. 57 Grabag Kab. Magelang Nama Pangkalan : Ibu Sri Alamat Pangkalan : Jl. Rejosari I Grabag Kab. Magelang Penjualan Gas LPG 3 kg di pangkalan seharga Rp. 17.500,- lebih bersifat mencari keuntungan sehingga tidak sesuai dengan HET LPG 3kg sebesar Rp. 15.500,-. Mengingat hal tersebut, kami telah menghubungi pihak agen untuk menegaskan ke pangkalan guna melakukan penjualan gas LPG 3kg  dimaksud sesuai dengan HET yang telah ditentukan. Selanjutnya akan terus kami pantau terkait harga penjualan dan ketersediaannya. Demikian untuk menjadikan periksa."
11 Mar 2017,https://laporgub.jatengprov.go.id/detail/LGSM49682081.html,KOTA MAGELANG,"LAPOR Yth.. .BP.Gubernur jawa tengah yang saya banggakan prkenankanlah saya dari kota MAGELANG kec.MUNTILAN .jawa tengah mau brbagi cerita sedikit..kami klwrga miskin yg mempunyai sdikit warisan dari kakek kmi brupa pekarangan kecil sekitar -+50m..dan itu sangat berharga sekali bagi kami krna hasil panen di bagi buat beli sesuap nasi..sudah puluhan tahun di tanami berbagai macam tanaman antara lain ketela,nanas,sengon dan pohon pisang..menurut cerita dulunya pekarangan itu aslinya adalah sungai ..singkat cerita ketika tadi saya petik buah nangka yang setengah busuk,tiba tiba datang seorang membawa sabit berteriak lalu ngomel -ngomel dan ngejelasin bahwa pekarangan tersebut telah saya buat sertifikat..saya sempat adu mulut sebentar lalu buah trsbut saya tinggalkan dan saya pulang..!pertanyaan saya :kok bisa ya aslinya sungai tapi di milik sertifikat pribadi. Mohon kbijak sanaan bpk..trimaksih laporan",Belum Diproses,Belum Diproses,Belum Diproses,Belum Diproses
15 Apr 2017,https://laporgub.jatengprov.go.id/detail/LGWP58604535.html,KOTA MAGELANG,"saya seorang pengrajin emas yang bekerja pada salah satu toko mas kecil di magelang......gara gara toko mas mustika mebuka 8 toko mas di kota magelang dan 4 di kabupaten magelang,maka toko tempat saya bekerja sepi pembeli...yang berimbas pada pekerjaan saya yang sepi pula.....itu juga terjadi pada toko mas kecil lainya....jangan mentang mentang punya uang banyak lalu membuka toko berlebihan.....sebaiknya di batasi 2 atau 3 saja...kasihan yang kecil jadi gak bisa berkembang......dan saya yakin ini pasti ada kerjasama yang gak bener antara toko mas mustika dengan pemerintah kota magelang.....sehingga dengan mudahnya toko mas mustika gila gilaan membuka toko banyak sekali.....mohon keadilan dan di tindak lanjuti.....terima kasih",Selesai,"Rabu, 26 April 2017 - 11:21 WIB",DINAS PERINDUSTRIAN DAN PERDAGANGAN,"- Sebelumnya kami mohon maaf, karena untuk laporan yang saudara sampaikan, terkait permasalahan toko mas di Magelang, sebaiknya saudara sampaikan ke Kabupaten/Kota yang bersangkutan yang tahu persis permasalahan yang ada terkait toko mas mustika dengan pemerintah kota Magelang. Demikian untuk menjadikan maklum"
15 Apr 2017,https://laporgub.jatengprov.go.id/detail/LGWP24149551.html,KOTA MAGELANG,saya seorang pengrajin perhiasan emas....di kota magelang toko emas NORI mendirikan pabrik emas di tempuran kabupaten magelang dengan karyawan ribuan orang yang pekerjanya hampir sekitar 80 % tenaga dari KOREA dari bagian rendah sampai tinggi ..menurut saya sungguh keterlaluan....padahal di magelang sendiri banyak pengangguran..mohon di tindak lanjuti...tegakan keadilan,Selesai,"Selasa, 11 Juli 2017 - 16:49 WIB",DINAS TENAGA KERJA DAN TRANSMIGRASI,laporan selesai
17 Apr 2017,https://laporgub.jatengprov.go.id/detail/LGSM18103138.html,KOTA MAGELANG,"Dari : Yahya Alamat : Kel. Tidar Selatan, kec. Magelang selatan, kota magelang Keluhan : Sudah 2hari air PDAM mati, jika hidup sangat kecil.. Warga kesusahan karena kekurangan air bersih.. Bahkan untuk keperluan toilet pun kerepotan Mohon agar PDAM kota magelang dapat memperbaiki kendala ini secepatnya Terimakasih",Selesai,"Kamis, 18 Februari 2021 - 11:41 WIB",BIRO PEREKONOMIAN,"berdasarkan info dari PDAM, sedang ada perbaikan pipa di jl Mataram, Kota Magelang, akan segera diatasi"
10 May 2017,https://laporgub.jatengprov.go.id/detail/LGSM01496754.html,KOTA MAGELANG,Bapak gubernur yang baik..apakah pemakai KIS itu kalau patah tulang memang gak dapat perawatan medis selama blum di lakukan oprasi..saya tyas dari kota magelang..,Selesai,"Selasa, 22 September 2020 - 10:19 WIB",DINAS KESEHATAN,TL BPJS Kesehatan : Terima kasih atas pertanyaan yang diberikan. Untuk kasus patah tulang biaya perawatan tetap dapat dijamin JKN selama mengikuti alur pelayanan yang berlaku. Pada kasus kecelakaan kerja patah tulang dijamin oleh BPJS Ketenagakerjaan. Sedangkan pada kasus kecelakaan lalu-lintas dijamin oleh Jasa Raharja.
24 May 2017,https://laporgub.jatengprov.go.id/detail/LGSM85493302.html,KOTA MAGELANG,"Selamat malam,mohon maaf mau lapor,saya warga kota magelang.Beberapa hari ini magelang sdg di hebohkan dengan berita balas dendam supporter sepak bola pss sleman,td pagi sewaktu saya pergi keluar rumah,saya lihat langsung bagaimana mereka para supporter membawa tongkat panjang,mungkin untuk memukul atau apa mereka lari spt mengejar orng dgn teriak2 bahkan melempar batu.itu jelas membuat warga magelang,khususnya kota resah.apalagi jg ada broadcast di wa kalau plat aa jangan pergi ke jogja dulu,jelas ini sangat mengganggu aktivitas kami pak.iya memang byk petugas keamanan yg berjaga tp,kami tetap takut pak,takut kami warga yg tak tau apa2 jd sasaran jg.kami takut kejadian spt ini bisa menjadi tmbh kacau,dan mengganggu aktifitas kami pak,mohon bantuannya.semoga kejadian ini tidak semakin berkelanjutan",Belum Diproses,Belum Diproses,Belum Diproses,Belum Diproses
17 Jun 2017,https://laporgub.jatengprov.go.id/detail/LGSM95544763.html,KOTA MAGELANG,Sugeng Sonten Salam Damai Sejahtera Bp. Gubernur Ganjar Pranowo...maaf Pak kalau saya lancang sebelumnya...saya warga kota Magelang mewakili kerabat dan saudara ingin memohon kepada Bapak Gub...supaya melakukan SIDAK kpd dinas terkait di kota Magelang...karenaada laporan banyaknya pengusaha/majikan di sentra ekonomi Pecinan-Jln.Pemuda Magelang yg membayarkan THR pada malam lebaran dan itu sudah tiap tahun begitu Bapak...mohon u/ segera ditindak lanjuti Karena kasihan mereka2 yg ingin segera merayakan lebaran tiap tahunnya mesti tertunda hak-haknya...sekali lagi mohon tindak lanjut dan tindakan tegas pd pengusaha yg berada di sentra ekonomi Jln.Pemuda Magelang Kota ya Bapak...sudah berjalan dari tahun ke tahun hak THR pegawai ada yg banyak dibagikan pada malam Lebaran...Maturnuwun dan Sugeng Sonten Bapak Gubernur Ganjar Pranowo...Gusti Berkahi,Selesai,"Senin, 19 Juni 2017 - 10:58 WIB",DINAS TENAGA KERJA DAN TRANSMIGRASI,laporan selesai
19 Jun 2017,https://laporgub.jatengprov.go.id/detail/LGWP32675413.html,KOTA MAGELANG,pak ganjar sy mau lapor. kmrn sy habis mutasi sepeda motor dari kabupaten magelang masuk ke kota magelang jenis sepeda yamaha fiz r tahun 2002 kok habisnya sampe 2.260.000 ya pak apakah emg skrg pajaknya naik?? suwun pak,Selesai,"Senin, 14 Agustus 2017 - 08:50 WIB",BADAN PENGELOLA PENDAPATAN DAERAH,"Mencermati foro yg kami terima, Pengurusan melalui Biro Jasa.. urus sendiri pajak kendaraan di Samsat.. monggo datang langsung ke Samsat ketemu dengan Kasi PKB"
20 Jun 2017,https://laporgub.jatengprov.go.id/detail/LGWP38859214.html,KOTA MAGELANG,"Kepada Yth Gubernur Jawa Tengah cq Kepala Dinas Pendidikan dan Kebudayaan Jawa Tengah cq Kepala Dinas Pendidikan dan Kebudayaan Kota Magelang Bersama dengan surat ini saya bertindak untuk dan atas nama diri saya sendiri Nama :Maulana Kusuma Dengan ini ingin memberikan masukan dan saran terhadap kebijakan yang ada di dinas pendidikan dan kebudayaan kota Magelang terkait beberapa hal,sebelumnya izinkan saya menuturkan kronologis atau alasan-alasan saya mengajukan saran dan masukan ini 1. Bahwa terhadap penerimaan peserta didik baru tingkat smp di wilayah kota magelang sedang berlangsung dan akan segera berakhir 2. Bahwa sebagian besar sekolah favorit tingkat SMP berada dalam wilayah administratif kota Magelang 3. Bahwa banyak dari peserta didik lulusan SD yang memiliki keinginan untuk masuk di sekolah favorit karena prestasi yang pernah diperoleh oleh sekolah tersebut baik dari segi akademis maupun non akademis 4. Beberapa peserta didik mengalami ketidakadilan atas ketatnya persaingan untuk dapat diterima di sekolah favorit akibat dari adanya kebijakan penambahan nilai yang begitu banyak diluar nilai murni UN 5. Nilai penambahan Nilai Lingkungan yang diperuntukan untuk peserta didik yang berdomisili di kota Magelang bisa mendapatkan tambahan nilai hingga +1,5 6. Nilai asal sekolah (NAS)yang diperuntukkan untuk peserta didik yang berasal dari sekolah yang berada di kota sebanyak +1,00 7. Nilai Kemaslahatan (NK) yang diperuntukan untuk peserta didik yang memiliki orang tua berprofesi sebagai guru/tenaga pendidik mendapat tambahan hingga +0,5 8. Nilai tambahan untuk warga yang tidak mampu adalah +0,25 9. Dan ada pula penambahan untuk bonus prestasi yang pernah diraih oleh peserta didik 10. Pada poin no.9 saya tidak keberatan terhadap kebijakan tersebut karena memang sebagai penghargaan atas prestasi yang pernah di raih peserta Bahwa Karena hal tersebut diatas kecuali poin no. 9 saya dan beberapa orang tua/wali murid merasa dirugikan karena yang sedang terjadi di dunia pendidikan kita adalah persaingan yang tidak sehat antar peserta didik karena apabila di akumulasikan maka maksimal peserta didik dapat memndapatkan nilai lebih hasil ujian hingga +4,00 Saya rasa hal ini merupakan perwujudan dari sistem pendidikan yang sejak dini mengajarkan pada peserta didik akan Kolusi dan Nepotisme karena seorang peserta didik yang memiliki nilai murni rata-rata 9,00 akan mendapatkan hasil akhir yang sama dengan peserta didik yang memiliki nilai murni rata-rata 8,00 sehingga banyak para murid,orang tua murid,wali murid,serta para aktivis yang bergerak di dunia pendidikan merasa kecewa atas adanya sistem yang seperti ini sehingga merugikan di satu pihak dan menguntungkan segelintir orang Contoh sederhana banyak peserta didik yang memiliki potensi untuk dapat diterima di sekolah favorit dan berprestasi namun karena persaingan yang kental akan persaingan tidak sehat dengan adanya nilai tambah yang dapat mencapai hingga 4,00 untuk peserta didik tertentu sehingga sangat rawan menimbulkan keputusasaan kepada peserta didik,dan orang tua murid dan terciptanya atmosfir persaingan pendidikan yang tidak sehat Akhir kata saya ingin menyampaikan kepada instansi terkait untuk mohon dikaji kembali terhadap kebijakan penambahan nilai yang sangat timpang pada saat Penerimaan Peserta Didik Baru terutama yang terjadi di kota magelang, dan hal yang ingin saya tanyakan adalah -Apakah benar kita mengajarkan pada generasi penerus bangsa akan suatu sistem yang dengan mudahnya lebih menguntungkan segelintir orang daripada nilai nilai keadilan dan kemaslahatan masyarakat secara luas? Demikian surat yang saya sampaikan sekali lagi saya mohon untuk di tinjau kembali/dikaji ulang terkait kebijakan penambahan nilai tersebut terutama dalam wilayah kota magelang,Apabila banyak perkataan saya yang menyinggung saya mohon maaf dan terima kasih atas perhatian yang diberikan Hormat Saya Maulana Kusuma",Belum Diproses,Belum Diproses,Belum Diproses,Belum Diproses
