Date Posted,URL,Region,Message,Status,Resolved Date,Departement,Action
19 Aug 2014,https://laporgub.jatengprov.go.id/detail/LGWP79232040.html,KABUPATEN SEMARANG,"Lokasi wisata di daerah Rawa Pening, Salatiga/Ambarawa, sangat parah, menurut tukang perahu pihak Pemda tidak mempedulikan tumbuhnya tanaman enceng gondok nyaris mencapai setengah rawa, sementara tiket masuk sebesar 7.500 sangat berlebihan dibandngkan apa yg ditawarkan",Selesai,"Senin, 25 Agustus 2014 - 07:21 WIB","DINAS KEPEMUDAAN, OLAHRAGA DAN PARIWISATA","Rawapening dengan luas 2.670 hektare merupakan satu dari 15 danau di Indonesia yang mendapat prioritas penanganan oleh Pemerintah Pusat untuk dikonservasi. Pemprov Jateng serius menangani persoalan pendangkalan (sedimentasi) dan pertumbuhan eceng gondok yang tumbuh meluas di Danau Rawapening. Penanganan Rawa Pening tidak bisa parsial tapi harus ada campur tangan pemerintah pusat mengingat besarnya biaya yang dibutuhkan. Ditangani secara komprehensif dari hulu hingga hilir, juga lintas sektoral agar pendangkalan dan persoalan enceng gondok bisa dikendalikan. Lokasi wisata Rawa Pening terus dibenahi Pemprov Jateng, baik melalui dana APBD maupun APBN. Sementara itu untuk besaran tiket masuk objek wisata rawa pening menjadi kewenangan pengelola objek wisata yaitu Pemkab Semarang."
11 Sep 2014,https://laporgub.jatengprov.go.id/detail/LGWP33013837.html,KABUPATEN SEMARANG,"mengeluhkan mahalnya biaya penerimaan utk SMA Negeri 2 di Kab Semarang thn ajaran 2014 mohon untuk di tindak lanjuti,",Belum Diproses,Belum Diproses,Belum Diproses,Belum Diproses
12 Sep 2014,https://laporgub.jatengprov.go.id/detail/LGWP50258244.html,KABUPATEN SEMARANG,"Permohonan ijin gangguan (HO) di kabupaten semarang khususnya di kantor kecamatan ungaran barat terlalu membebani rakyat kecil, padahal kami rakyat kecil ingin sekali berwirausaha, apakah ada undang-undang yang mengatur tentang tarif permohonan ijin gangguan, terima asih.",Selesai,"Rabu, 23 Desember 2020 - 14:37 WIB",Kabupaten Semarang,Tidak ada keterangan
18 Sep 2014,https://laporgub.jatengprov.go.id/detail/LGWP86791714.html,KABUPATEN SEMARANG,"Dekat perum graha candi soba, tuntang, kab. Semarang , ada pembakaran limbah yg menimbulkan bau dan polusi udara yg pekat. Mohon bantuan instansi yg terkait untuk melihat ke lokasi dan mencari solusi. Kami warga hanya ingin udara yang bersih, sehat. Terima kasih.",Belum Diproses,Belum Diproses,Belum Diproses,Belum Diproses
22 Sep 2014,https://laporgub.jatengprov.go.id/detail/LGWP16247052.html,KABUPATEN SEMARANG,"Selamat Siang Bapak Gubernur. Saya mau melaporkan jika jalan utama kearah Bandungan-Gedongsongo, di pertigaan Lemah Abang tertutup portal sehingga kendaraan dari arah Semarang harus maju 200m kea rah pasar Karangjati baru bisa belok kearah pertigaan Lemah Abang itupun menimbulkan kemacetan luar biasa dari arah pasar Karangjati terutama pada jam sibuk karena daerah tersebut adalah wilayah industry Kab. Semarang. Jika alasannya karena jalan turun, pertigaan Lemah Abang bisa di beri traffic light seperti di pertigaan Karangjati. Perekonomian daerah Lemah Abang keatas jadi terganggu karena bis pariwisata dan kendaraan besar susah untuk belok. Mohon untuk portalnya dibuka. Terima kasih.",Selesai,"Jumat, 26 September 2014 - 08:57 WIB",DINAS PERHUBUNGAN,"Perlu kami beritahukan bahwa portal yang Saudara sampaikan merupakan media jalan, dimana untuk titik putra kendaraan/U-Turn di geser kearah atas yang lebih datar dan landai sehingga lebih aman untuk pengguna jalan. disamping hal tersebut diharapkan sudut pandang pengemudi lebih bebas dalam melihat pergerakan lalu lintas disekitarnya. keamanan dan keselamatan pengguna jalan mendapatkan prioritas utama seiring peningkatan kapasitas jalan yang dilakukan."
22 Sep 2014,https://laporgub.jatengprov.go.id/detail/LGWP63823445.html,KABUPATEN SEMARANG,"Selamat Sore Bapak Gubernur. Saya mau melaporkan jika jalan utama kearah Bandungan-Gedongsongo, di pertigaan Lemah Abang tertutup portal sehingga kendaraan dari arah Semarang harus maju 200m kea rah pasar Karangjati baru bisa belok kearah pertigaan Lemah Abang itupun menimbulkan kemacetan luar biasa dari arah pasar Karangjati terutama pada jam sibuk karena daerah tersebut adalah wilayah industry Kab. Semarang. Jika alasannya karena jalan turun, pertigaan Lemah Abang bisa di beri traffic light seperti di pertigaan Karangjati. Perekonomian daerah Lemah Abang keatas jadi terganggu karena bis pariwisata dan kendaraan besar susah untuk belok. Mohon untuk portalnya dibuka. Terima kasih.",Selesai,"Jumat, 26 September 2014 - 09:00 WIB",DINAS PERHUBUNGAN,"Perlu kami beritahukan bahwa portal yang Saudara sampaikan merupakan media jalan, dimana untuk titik putra kendaraan/U-Turn di geser kearah atas yang lebih datar dan landai sehingga lebih aman untuk pengguna jalan. disamping hal tersebut diharapkan sudut pandang pengemudi lebih bebas dalam melihat pergerakan lalu lintas disekitarnya. keamanan dan keselamatan pengguna jalan mendapatkan prioritas utama seiring peningkatan kapasitas jalan yang dilakukan."
23 Sep 2014,https://laporgub.jatengprov.go.id/detail/LGWP26650208.html,KABUPATEN SEMARANG,"Bapak Gubernur yang terhormat, jalan ke Bandungan depan POM bensin Lemahabang dari arah Semarang kenapa kok ditutup pembatas beton? Sekarang kalau mau belok harus naik dulu sampai depan BPJS depan PT. Vision Land untuk putar balik. Ini berimbas akhirnya timbul kemacetan, karena banyak mobil yang putar balik, apalagi saat jam pulang dan masuk pabrik. Mohon dapat direspon. Terima kasih",Selesai,"Jumat, 26 September 2014 - 09:02 WIB",DINAS PERHUBUNGAN,"Perlu kami beritahukan bahwa portal yang Saudara sampaikan merupakan media jalan, dimana untuk titik putra kendaraan/U-Turn di geser kearah atas yang lebih datar dan landai sehingga lebih aman untuk pengguna jalan. disamping hal tersebut diharapkan sudut pandang pengemudi lebih bebas dalam melihat pergerakan lalu lintas disekitarnya. keamanan dan keselamatan pengguna jalan mendapatkan prioritas utama seiring peningkatan kapasitas jalan yang dilakukan."
27 Sep 2014,https://laporgub.jatengprov.go.id/detail/LGWP62847967.html,KABUPATEN SEMARANG,"mohon bapak gubernur meninjau portal beton jalan arah Bandungan dan segera di bongkar agar kendaraan bisa masuk karena ada wacana harus bayar ratusan juta untuk membongkarnya, tolong diselidiki. terimakasih.",Selesai,"Senin, 13 Oktober 2014 - 09:46 WIB",DINAS PERHUBUNGAN,"Perlu kami beritahukan bahwa portal yang Saudara sampaikan merupakan media jalan, dimana untuk titik putra kendaraan/U-Turn di geser kearah atas yang lebih datar dan landai sehingga lebih aman untuk pengguna jalan. disamping hal tersebut diharapkan sudut pandang pengemudi lebih bebas dalam melihat pergerakan lalu lintas disekitarnya. keamanan dan keselamatan pengguna jalan mendapatkan prioritas utama seiring peningkatan kapasitas jalan yang dilakukan."
09 Oct 2014,https://laporgub.jatengprov.go.id/detail/LGWP95473071.html,KABUPATEN SEMARANG,"pengurusan PIRT kabupaten semarang lama, sudah ikut penyuluhan, disuruh menunggu kunjungan. Saat ditanya kapan jadwal kunjungan jawaban tidak jelas, hanya disuruh sabar menunggu. Mohon informasi SOP pengurusan PIRT, dan mohon bantuan agar bisa lebih cepat. terimakasih",Selesai,"Kamis, 07 Mei 2015 - 14:37 WIB",Kabupaten Semarang,"Informasi dari Sdr Dian Rahayu Kasi Farmasi Pengawasan Obat Makanan dan Minuman DInkes Kabupaten Semarang, Sdr Ari Jatmiko telah mengambil 2 (dua) nomor PIRT pada tanggal 30 Oktober 2014. Yakni Nomor 2143322020884-19 untuk proudk hasil olahan buah dan Nomor 2043322010884-19 untuk produk sayur kering."
10 Oct 2014,https://laporgub.jatengprov.go.id/detail/LGWP76000422.html,KABUPATEN SEMARANG,"Selamat siang Bapak Gubernur, akibat betonisasi marka tengah pertigaan ke Bandungan, kendaraan dari arah Bandungan yg mau belok ke arah KarangJati harus berputar dulu ke arah Semarang, itu berakibat setiap hari terjadi kemacetan dan praktis para pengendara mencari jalan terdekat yg tidak berbeton. Naas hari ini terdapat kecelakaan yg mengakibatkan 2 orang meninggal dan 2 kritis di jalur non beton terdekat untuk memutar tersebut, dan para pengendara tak bisa menghindar dari kecelakaan akibat kemacetan parah yg terjadi. Mohon Bapak Gubernur meninjau kembali betonisasi pertigaan tersebut karena terbukti banyak keburukannya daripada kebaikannya. terima kasih atas responnya.",Selesai,"Selasa, 04 November 2014 - 08:43 WIB",DINAS PERHUBUNGAN,"Berdasarkan Studi Konsultasi penentuan lokasi bukaan bukaan median jalan ruas Semarang - Bawen (KM 11+500 s.d KM 34+000) bahwa pertigaan lemah abang merupakan salah satu Black Spot area. telah dilakukan rapat bersama antara Polres Kabpaten Semarang, Dinas Pehubungan Kominfo Kabu[aten Semarang, PPK Semarang - Bawen - Salatiga bersama PT. Adi Karya dan Konsultan dalam penentuan bukaan di ruas tersebut. berdasarkan penentuan yang telah dilakukan pada Pertigaan yang dimaksud tidak termasuk akses yang di buka / tertutup median. semua berdasarkan pertimbangan Teknis dan keselamatan jalan terkait penentuannya. Untuk mengantisipasi kejadian yang tidak diinginkan bersama terkait keselamatan berlalu lintas, seyogyanya pengguna jalan dapat mematuhi ketentuan peraturan dan mematuhi tanda tanda perlengakapan jalan yang ada."
20 Oct 2014,https://laporgub.jatengprov.go.id/detail/LGWP46190937.html,KABUPATEN SEMARANG,"ini adalah laporan kedua saya karena laporan saya yg pertama belum ada balasan maupun tindak lanjut. saya ingin melapor bahwa pengurusan PIRT kabupaten semarang lama, sudah ikut penyuluhan, disuruh menunggu kunjungan. Saat ditanya kapan jadwal kunjungan jawaban tidak jelas, hanya disuruh sabar menunggu. Mohon informasi SOP pengurusan PIRT, dan mohon bantuan agar bisa lebih cepat. terimakasih",Selesai,"Kamis, 07 Mei 2015 - 14:34 WIB",Kabupaten Semarang,"Informasi dari Sdr Dian Rahayu Kasi Farmasi Pengawasan Obat Makanan dan Minuman DInkes Kabupaten Semarang, Sdr Ari Jatmiko telah mengambil 2 (dua) nomor PIRT pada tanggal 30 Oktober 2014. Yakni Nomor 2143322020884-19 untuk proudk hasil olahan buah dan Nomor 2043322010884-19 untuk produk sayur kering. Dengan jawaban ini maka pengaduan telah ditanggapi dan dianggap selesai. Junaedi Pranata Humas Muda, Bagian Humas dan Protokol  "
27 Oct 2014,https://laporgub.jatengprov.go.id/detail/LGWP50172106.html,KABUPATEN SEMARANG,"selamat pagi pak gubernur Ganjar Prabowo, waktu saya mau membayar pajak dan ganti TNKB di samsat ungaran, saya melihat jam pelayanan di mulai 8.00 tapi waktu loket 1 formulir saya dan warga lain tidak di urusi sampai 1 jam lebih,, setelah saya tanyakan alasan petugas adalah menunggu bapak polisi nya dan ternyata benar polisinya belum datang,, saya mohon di tindak lanjuti pak atas kejadian ini,,,trimakasih",Selesai,"Rabu, 05 November 2014 - 09:08 WIB",BADAN PENGELOLA PENDAPATAN DAERAH,"Terkait adanya laporan tersebut, UP3AD Kab. Semarang telah melakukan koordinasi dengan Kanit Reg. Iden Polres Semarang agar hal tersebut tidak terjadi lagi dikemudian hari, dan petugas polisi yang melaksanakan pelayanan di SAMSAT dapat hadir tepat waktu sehingga tidak mengganggu pelayanan kepada wajib pajak"
04 Nov 2014,https://laporgub.jatengprov.go.id/detail/LGWP44414541.html,KABUPATEN SEMARANG,"mohon maaf Bapaak ganjar pranowo selaku Gubernur Jawa Tengah dan para stafnya, kami selaku warga prov. jawa tengah khususnya kabupaten semarang merasa kesal dengan pelayanan publik di bidang perpajakan lebih spesifiknya PKB (pajak kendaraan bermotor) di SAMSAT kabupaten semarang, duduk permasalahannya mengenai penerbitan STNK baru dan pergantian nopol kendaraan yang wajib dilaksanakan 5 tahun sekali tidak kunjung selesai padahal sudah total hampir 4 bulan kami menunggu. pagi ini (4/11/2014) kami datang kembali ke SAMSAT kabupaten semarang, setibanya di sana kami hanya mendapatkan STNK saja, sedangkan plat nopol yang baru tidak kunjung kami terima. pihak SAMSAT kabupaten semarang beralasan paling cepat kamis (6/11/2014),berarti di sini kami sebagai masyarakat merasa terombang-ambing oleh statement mereka, yang lebih kami herankan alasannya selalu itu-itu saja. padahal PKB merupakan salah satu unsur penunjang kemajuan pembangunan di Jawa Tengah, dengan adanya kasus seperti ini secara otomatis SAMSAT kabupaten semarang tidak menunjang program pembangunan menuju Jawa Tengah yang lebih maju serta mereka telah mencederai program-program yang telah Bapak Gubernur Jateng susun dengan sangat sistematis bersama staf Provinsi Jawa Tengah. semoga keluhan kami ini bisa Bapak Ganjar Pranowo tindaklanjuti secara bijak, dan juga menjadi bahan evaluasi menuju pembangunan Jateng yang berorientasi pada kepastian hukum di bidang PKB (pajak kendaraan bermotor). sekaligus kami selaku masyarakat Prov. Jateng khususnya kabupaten semarang meminta agar proses penerbitan STNK dan plat nopol yang baru tidak harus melalui proses yang berbelit-belit, bahkan harus menunggu ketidakpastian selama hampir 4 bulan. terima kasih.",Selesai,"Selasa, 11 November 2014 - 13:46 WIB",BADAN PENGELOLA PENDAPATAN DAERAH,"Terkait adanya laporan tersebut, UP3AD Kabupaten Semarang telah melakukan koordinasi dengan Kanit Reg. Iden Polres Semarang, bahwa memang benar pada tanggal 4 November 2014 telah terjadi keterlambatan cetak TNKB dikarenakan adanya kerusakan pada dinamo mesin cetak luposing untuk kendaraan roda empat saja, sedangkan untuk cetak TNKB untuk kendaraan roda dua tetap bisa dilayani dengan baik. Perbaikan mesin luposing telah selesai dikerjakan dan sejak tanggal 6 November 2014 cetak TNKB untuk kendaraan roda empat sudah bisa dilayani dengan baik"
17 Nov 2014,https://laporgub.jatengprov.go.id/detail/LGWP15474670.html,KABUPATEN SEMARANG,"pak gub, kapan di depan komplek tarubudaya ada halte BRT trans semarang??",Belum Diproses,Belum Diproses,Belum Diproses,Belum Diproses
18 Nov 2014,https://laporgub.jatengprov.go.id/detail/LGWP29093422.html,KABUPATEN SEMARANG,"mohon untuk ditindak lanjuti bagi dinas instansi terkait mengenai pembuatan rambu lalu lintas tambahan pada pembatas marka jalan tepatnya di jalan diponegoro kab.semarang (depan bank BPD Jateng Ungaran). karena sering terjadi kecelakaan yg mengakibatkan badan mobil yg melaju dari arah selatan menuju utara sebelum traffic light alun-alun lama ungaran sampai naik ke pembatas jalan yg sudah dibuat. untuk kami selaku warga sekitar memohon kepada dinas instansi terkait untuk membuatkan rambu lalu lintas di ujung pembatas jalan untuk mengurangi kecelakaan. demikian laporan dari kami, atas perhatiannya kami ucapkan banyak terima kasih.",Selesai,"Rabu, 23 Desember 2020 - 14:42 WIB",Kabupaten Semarang,Tidak ada keterangan
23 Nov 2014,https://laporgub.jatengprov.go.id/detail/LGWP60424084.html,KABUPATEN SEMARANG,"RSU ungaran, pelayanan yang dari dulu tidak pernah berubah, pasien ke rumah sakit untuk berobat bukan untuk media praktek.....mohon dari dinas terkait bisa meningkatkan layanan bagi konsumen. Terima kasih",Selesai,"Senin, 26 Agustus 2019 - 14:58 WIB",DINAS KESEHATAN,sudah diteruskan ke dinkes setempat (dinkes kab ungaran)
03 Dec 2014,https://laporgub.jatengprov.go.id/detail/LGWP68241360.html,KABUPATEN SEMARANG,"Yth. Pak Gubernur, saya dan teman2 Mapala ARGAJALADRI UNISSULA (9 orang) tanggal 22 November 2014 mau ke Puncak Gunung Ungaran. Dari dahulu kita selalu lewat Umbul Sidomukti kemudian sampai di Mawar/ Pinus. Tetapi waktu kita lewat jalan umum Sidomukti kami dipaksa bayar Rp. 4.000,- per orang. Kami tidak mau karena kami tidak berwisata ke Umbul Sidomukti, kami cuma lewat untuk ke Puncak Gunung Ungaran, padahal nanti sampai Pinus juga ada biaya administrasi bagi Pendaki( ini kami setuju). alasan tukang karcisnya itu ini kawasan Sidomukti milik Swasta jadi harus bayar, tetapi saya sanggah kami cuma lewat utk mau ke puncak padahal jalan ini jalan Umum. TOLONG PAK GUB TERTIBKAN INI. Saya lampirka satu foto waktu kami debat dg mereka. saya masih punya banyak foto.",Belum Diproses,Belum Diproses,Belum Diproses,Belum Diproses
07 Dec 2014,https://laporgub.jatengprov.go.id/detail/LGWP21141557.html,KABUPATEN SEMARANG,"Pak Ganjar, mohon Bupati Kabupaten Semarang diberii peringatan karena tidak peduli dengan kota asalnya (ambarawa) sendiri. Jalan tengah kota rusak parah karena masih banyak truk yg lewat tengah kota,pdhl sudah ada jalan lingkar.",Selesai,"Kamis, 11 Desember 2014 - 14:23 WIB",DINAS PERHUBUNGAN,Laporan saudara telah kami sampaikan kepada Bapak Bupati Semarang dengan nomor surat 486.6/35.949 tanggal 10 Desember 2014. Terima Kasih
14 Dec 2014,https://laporgub.jatengprov.go.id/detail/LGWP05330973.html,KABUPATEN SEMARANG,"Ambarawa punya surga tersembunyi bagi fotografer yaitu benteng william, sayangnya dibawah pengelolaan tni benteng tersebut semakin tidak terawat, akses masuk terbatas tapi di dalamnya ada kandang ayam, jemuran baju, bahkan ada yang tinggal di dalamnya, padahal benteng tersebut adalah cagar budaya yng tak ternilai harganya. Apabila pengelolaan diserahkan ke dins pariwisata setempat dan dibuka untuk umum seperti lawang sewu, pasti ini akan menjadi ikon baru jawa tengah,,terima kasih bapak gubernur.",Selesai,"Selasa, 23 Desember 2014 - 07:36 WIB","DINAS KEPEMUDAAN, OLAHRAGA DAN PARIWISATA","Yth. Ibu anita wulandari, Terimakasih atas laporan dan masukannya. Peran  pengelolaan benteng berada dalam kewenangan TNI. memang, melihat luasnya kawasan dan kondisinya saat ini, mudah dipahami jika pemeliharaan dan perbaikannya membutuhkan biaya yang sangat besar walaupun demikian tetap ada rencana pengelolaan pada bangunan tersebut dan menjalankannya dengan konsisten dan tertib hukum, sehingga potensial untuk dikembangkan sebagai daya tarik wisata dan pusat aktifitas seni budaya. Benteng ini sebagian dimanfaatkan sebagai Lembaga Pemasyarakatan (Lapas) di bawah Kementrian Hukum dan HAM, sementara sebagian lainnya dimanfaatkan sebagai hunian keluarga militer dibawah pengelolaan Kodam IV / Diponegoro. Pemerintah Provinsi Jawa Tengah melalui Dinas Kebudayaan dan Pariwisata terus berupaya mempromosikan daya tarik Benteng Willem I sebagai sebuah cagar budaya yang terus dilestarikan. Benteng Fort Willem I dibangun antara tahun 1834-1853 sebagai sebuah benteng modern, menempati bekas markas pasukan cadangan dan gudang logistik Belanda yang berperan penting selama berkecamuknya Perang Jawa (1825-1830). Benteng ini mengabadikan nama Raja Belanda pertama, Willem Frederik Prins van Oranje-Nassau atau Willem I Frederick. Terimakasih, selamat berkarya"
16 Dec 2014,https://laporgub.jatengprov.go.id/detail/LGWP38262643.html,KABUPATEN SEMARANG,"lapor pak, kelompok Tani NGudi Rahayu I, Dusun Semowo Kecamatan Pabelan Kab, Semarang, sulit mendapatkan pupuk bersubsidi pak, mohon di cek kinerja Pemerintahan di bidang Pertanian kec. Pabelan, (kayaknya ada yang janggal pak) karena di Kec. Bringin dan Kec.Bancak mudah untuk mendapatkan. Terima kasih",Selesai,"Kamis, 18 Desember 2014 - 10:21 WIB",DINAS PERTANIAN DAN PERKEBUNAN,"Alokasi pupuk bersubsidi untuk Kabupaten Semarang menurut Pergub No. 74 tahun 2013 tanggal 13 Desember 2013 adalah Urea 12.139 ton, SP36 2.203 ton, ZA 1.855 ton, NPK 5.133 ton dan Organik 2.015 ton. Kemudian melalui Pergub No. 54 tahun 2014 tanggal 19 Agustus 2014, alokasi pupuk bersubsidi Kabupaten Semarang ditambah menjadi : Urea 14.038 ton, SP36 2.456 ton, ZA 2.676 ton, NPK 5.133 dan Organik 2.620 ton. Melalui Peraturan Bupati Semarang No. 5 tahun 2014 tanggal 17 Januari 2014, alokasi untuk Kecamatan Pabelan dalam satu tahun adalah Urea 657 ton, SP36 129,3 ton, ZA 0, NPK 288,6 ton dan Organik 86,6 ton. Telah kami cek pada distributor yang bertanggung jawab atas wilayah desa semowo kecamatan Pabelan bahwa sesuai jadwal pengiriman hari ini (18 Desember 2014) akan ada pengiriman ke Desa Semowo untuk KT. Ngudirahayu 1 = 5 ton Urea, Ngudirahayu 5 = 2 ton Urea Mantri Tani akan mengatur lebih lanjut  sesuai dengan jadwal tanam masing-amsing petani. Terima kasih, informasinya telah kami ditindak lanjuti. Selamat berkarya."
19 Dec 2014,https://laporgub.jatengprov.go.id/detail/LGWP68227970.html,KABUPATEN SEMARANG,"Pak Ganjar, tolong ditinjau BKD kab semarang dalam transparansi penyampaian nilai TKD CPNS 2014...sampai hari inipun (hari pengumuman) tidak ada keterbukaan sama sekali..bisa dicek dalam surat warga pada website www.semarangkab.go.id, banyak keluhan...suwun..",Selesai,"Minggu, 21 Desember 2014 - 18:45 WIB",BADAN KEPEGAWAIAN DAERAH,"Terimaksih atas laporannya. Pengumuman Kelulusan Seleksi Pengadaan CPNS Pemerintah Provinsi dan Kabupaten/Kota se Jawa Tengah telah diumumkan secara serentak pada hari Jumat, tanggal 19 Desember 2014 melalui :"
