Date Posted,URL,Region,Message,Status,Resolved Date,Departement,Action
03 Oct 2014,https://laporgub.jatengprov.go.id/detail/LGWP54717025.html,KOTA SURAKARTA,Pak gubernur. Mohon dikaji ulang untuk ijin jalan / trayek bus solo- smg. Karena banyak yg punya ijin tetapi hanya dijalankan sedikit. Ini sangat memberatkan penumpang bis yg menunggu di jalan/ halte. Padahal banyak po memegang trayek tetapi hanya diisi bis seenaknya terutama dari jam 4 pagi sampai 8 malam. Mohon pak gubernur dapat mengkaji ulang agar semua perusahaan otobis dapat waktu yang sama dalam melayani masyarakat yang naik bis tiap hari terutama di jalur solo - semarang. Terima kasih,Selesai,"Senin, 13 Oktober 2014 - 10:30 WIB",DINAS PERHUBUNGAN,Perlu kami beritahukan bahwa :
22 Oct 2014,https://laporgub.jatengprov.go.id/detail/LGWP30997448.html,KOTA SURAKARTA,"Pak Ganjar, para walikota/bupati perlu mencontoh apa yang telah dilakukan bapak dengan membuat formulir pelaporan via internet. Sehingga warga bisa mengadukan langsung ke walikota/bupati/dinas-dinas yg terkait dengan yg diadukannya. Contoh di Solo sudah ada web pengaduan ke dinas-dinas, (pengaduanmasyarakat.surakarta.go.id) tapi tidak ada form untuk mengadu ke walikota.",Selesai,"Senin, 27 Oktober 2014 - 08:12 WIB",DINAS PERHUBUNGAN,Saran saudara telah kami sampaikan kepada pihak terkait melalui surat Nomor 486.6/30.327 tanggal 23 Oktober 2014.
09 Nov 2014,https://laporgub.jatengprov.go.id/detail/LGWP21819973.html,KOTA SURAKARTA,"Pak Ganjar, saya Asep Nugroho. Akun Twitter @kang_anu. Saya mengikuti akun Twitter Njenengan. Saya bangga Njenengan mau menanggapi keluh kesah warga. Saya ada keluh kesah juga. Bapak saya PNS peserta Askes/BPJS Kesehatan, namanya Kasmudi. Saat ini sedang dirawat di RS Moewardi Surakarta. Sebelumnya di RS PKU Muhammadiyah Cepu. Baru kali ini keluarga saya ada yang opname, dan untuk penyakit yang tidak ringan. Biayanya besar ternyata, yang tidak cukup mampu dicover oleh BPJS. Saya pegawai swasta, dana saya habis untuk menambah biaya ini/itu yang tidak dicover BPJS. Sampai minus. Hutang sana-sini. Begini Pak, mohon ditingkatkan fasilitas kesehatan untuk warga. Maksud saya, kesehatan setiap warga dijamin oleh negara. Jadi tidak lagi pusing mikir biaya seperti saya saat ini.",Selesai,"Jumat, 25 Agustus 2017 - 08:21 WIB",RSUD MOEWARDI SURAKARTA,"terima kasih atas masukan yang telah diberikan kepada RSUD Dr Moewardi, menindak lanjuti mengenai keluhan Bp. Asep Nugroho masalah pembiayaan pasien atas nama Bp. Kasmudi yang dirawat di RSUD dr Moewardi sejak tanggal 5 November 2014 dapat kami tegaskan bahwa pasien ini secara penuh ditanggung oleh BPJS, karena saat ini beliau menempati hak kelas dan RS tidak akan menarik iur biaya, demikian penjelasan dari RSUD dr Moewardi apabila masih ada yang perlu ditanyakan masalah pembiayaan silakan menghubungi Ibu Yuni bag pendapatan (08161627436) sekian dari kami, terima kasih."
22 Nov 2014,https://laporgub.jatengprov.go.id/detail/LGWP40438804.html,KOTA SURAKARTA,"assalamu'alaikum wr.wb. Yth.Bp.Gubernur, kami hanya sharing aja.. bukan kami mengeluh, tapi hanya memohon utk sidak Samsat se Karsidenan Surakarta. kami hanya menyayangkan praktek per-calo-an yg makin subur. kami pun rela memberikan uang lebih asal itu benar2 utk pendapatan daerah asal sesuai prosedur dan tidak ""diumpet2kan"". kalau memang ada sandiwara dibalik ini semua, maka perlu adanya CCTV yg langsung connect dgn Pemda Jateng. mohon ditindak lanjuti, sesuai slogan bapak di depan kantor Samsat. atas perhatian dan terkabulnya permohonan kami rakyat kecil ini, kami ucapkan Matur Nuwun ingkang ageng, semoga kami dapat mencontoh kebaikan dari bapak. wassalamu'alaikum wr.wb.",Selesai,"Senin, 01 Desember 2014 - 17:28 WIB",BADAN PENGELOLA PENDAPATAN DAERAH,"Terkait laporan Saudara Eko, telah ditindaklanjuti secara langsung oleh SAMSAT wonogiri, dan berkenaan dengan adanya laporan tersebut UP3AD se- Koordinator Surakarta telah melaksanakan rapat koordinasi dengan pihak Kepolisian dengan tujuan meningkatkan pelayanan prima kepada wajib pajak"
19 Dec 2014,https://laporgub.jatengprov.go.id/detail/LGWP35863769.html,KOTA SURAKARTA,"pak badhe tanglet, untuk prov jateng pengumuman hasil seleksi CPNS nya kapan nggeh? soale kutho solo sampun pengumuman...",Selesai,"Minggu, 21 Desember 2014 - 18:45 WIB",BADAN KEPEGAWAIAN DAERAH,"Terimaksih atas laporannya. Pengumuman Kelulusan Seleksi Pengadaan CPNS Pemerintah Provinsi dan Kabupaten/Kota se Jawa Tengah telah diumumkan secara serentak pada hari Jumat, tanggal 19 Desember 2014 melalui :"
04 Jan 2015,https://laporgub.jatengprov.go.id/detail/LGWP18632190.html,KOTA SURAKARTA,"Pak Gubernur, Jln Kapten Mulyadi (jalan provinsi) di setiap persimpangan (Ketandan, Kedung Lumbu, Sangkrah, dan Baturono) aspalnya bergelombang, bahkan di persimpangan sebidang dgn rel KA di Sangkrah sering sekali rusak. Mohon untuk diaspal ulang Pak, karena jalan ini sangat crowded, dilewati truk tonase besar dan bus AKAP karena fungsinya sebagai 'inner ringroad' Solo di sebelah timur. Mohon juga apabila dilakukan pengaspalan ulang agar aspalnya bisa mencapai kanstin di sisi citywalk (sisi barat jalan) agar lumpur tidak mengotori jalan apabilan musim hujan. Terima Kasih.",Selesai,"Kamis, 09 Maret 2023 - 11:29 WIB",DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA,"Sodara Sheva, program penanganan jalan provinsi di kota Surakarta TA 2015 meliputi : Pelapisan Aspal - jalan Piere Tendean = 1,4 Km - Jalan Agus Salim = 0,8 Km - Jalan Dr. Radjiman = 2,0 Km - Jalan Brigjend Sudiarto = 1,4 Km Untuk jalan Kapten Mulyadi akan dilaksanakan dengan pemeliharaan rutin. Pada Rel KA adalah tanggungjawab PT.KAI/Kementerian Perhubungan untuk perbaikinya. "
27 Jan 2015,https://laporgub.jatengprov.go.id/detail/LGWP47964669.html,KOTA SURAKARTA,tanggal 27 januari gaji pegawai kontrak RSUD dr muwardi blom kluar gimana nih pak,Selesai,"Jumat, 25 Agustus 2017 - 08:20 WIB",RSUD MOEWARDI SURAKARTA,"terima kasih, untuk kejelasanya bisa ditayakan ke bagian anggaran"
12 Feb 2015,https://laporgub.jatengprov.go.id/detail/LGWP91038701.html,KOTA SURAKARTA,"pak ganjar gimana TPPnya untuk RSUD Dr Moewardi kenapa blm dibagikan?apa mau nunggu demo dari karyawannya,tlng dipikirkan lagi efeknya klo karyawannya mogok terhadap pasien",Selesai,"Selasa, 27 Agustus 2019 - 07:33 WIB",DINAS KESEHATAN,kasus sudah selesai nggih.nuwun
11 Feb 2017,https://laporgub.jatengprov.go.id/detail/LGSM69828570.html,KOTA SURAKARTA,jalan sbelah tmur jembatan juruk solo .jalur selatan..banyak berlubang sak kebo kebo kok tdk ditambal pak ?.trms,Selesai,"Kamis, 09 Maret 2023 - 11:54 WIB",DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA,segera dilakukan penambalan untuk ruas jalan nasional
20 Feb 2015,https://laporgub.jatengprov.go.id/detail/LGWP48063208.html,KOTA SURAKARTA,"Asalamualakium. Yth DISHUB disini ada parkir liar di area utara alun-alun utara yang kearah pasar cindera mata di Solo , minta tolong untuk dirapikan agar jalannya bisa teratur . atas permohonan saya ucapkan trima kasih .",Selesai,"Selasa, 11 April 2017 - 11:20 WIB",Kota Surakarta,"Adanya kegiatan parkir tsb. adalah para pedagang pasar klewer yang berjualan di mobil. Selama ini dalam masa toleransi sampe pembangunan pasar darurat , namun hal ini sudah dilakukan penertiban gabungan bersama DPP, SATPOL PP dan Dishubkominfo hari ini dengan tujuan menata lokasi parkirnya demi kerapian, kenyamanan dan kelancaran pengguna jalan yang melintas.....Trimakasih"
03 Apr 2015,https://laporgub.jatengprov.go.id/detail/LGWP84773533.html,KOTA SURAKARTA,"yth bapak ganjar..kami prihatin dgn terminal solo tirtonadi..terminal dibangun megah tapi tnyt kacau balau pelayanannya,semrawut,tdk tertata rapi..yang 1. terminal yang gunakan bea masuk sebesar 500 rupiah tnyt tdk diberi tiket feron...bagaimana Bapak bs kontrol pemasukan keuangan yang riil? ke 2. terminal dgn fasilitas ac seolah2 tdk berguna,bisa bisanya pintu pintu dibuka dan ac dlm kondisi nyala?cara berpikirnya bgm itu?kok kacau bgt...shrsnya semua orang paham,tmsk pengelola terminal jg tau klo ac nyala dan pintu dibuka justru lbh panas,asap bis masuk..terasa ga nyaman akirnya...ke 3..kacau balaunya petugas2 dishub yang hy mengatur bis masuk dan terima feron,tetapi hanya duduk duduk diloket informasi dibagian pintu keluar arah ygy dan smrg..justru pengaturan dilakukan oleh oknum preman berkedok baju hitam atas nama HIPBAK..dimana negara ini?pengelola resmi terminal justru mengatur bis2,penumpang?penumpang mw naik bis patas ac dgn bayar sendiri justru tdk blh dgn cara melarang bis patas ac bis surabayanan menaikkan penumpang dgn alsn wktu hbis..kami penumpang arah ygy menunggu 2 jam agar bis ac patas bs berhenti naikkan penumpang,tnyt dilarang sekumpulan preman..aneh negara pemiliki fasilitas terminal kalah dgn preman2 tsbt...yang mjd korban adlh rakyat kecil..haknya kami memilih bis,sama sama bayar jg..bgm mgkn kami dipaksa suruh milih naik bis solo ygy yang sudah tdk layak pakai,waktu perjalanan tdk tepat hy kejar setoran bkn kejar layanan..kacau sekali dan sangat disayangkan dinas perhubungan pura pura tdk tau atau sudah dpt setoran?yg terakhir...memalukan bangunan blm lama didirikan sudah bocor..atap2nya..dibagian t4 tunggu arah ygy smrg..menunjukkan byk anggaran dipotong untk kepentingan pribadi..kami berharap bpk segera sidak,jgn cm trima laporgub tapi tdk cek langsung..perbaiki pelayanan,hentikan aksi premanisme berkedok organisasi...kami punya usul,bgm agar penumpang rapi tdk berebut bis,ditata juga hak penumpang memilih bis..gunakan sistem karcis untuk msing2 bis ada petugas didlm,penumpang yang akan naik sudah ada karcis kpd siapa bis dituju,shg tdk berhamburan semua diluar t4 tunggu...managemen hal ini mudah diselesaikan,tdk perlu mikir rumit2...hal hal yang ada mslh dilapangan dan terlihat alangkah baiknya bpak selesaikan..cari solusi,gebrakan...",Selesai,"Kamis, 09 April 2015 - 09:38 WIB",DINAS PERHUBUNGAN,Laporan saudara telah kami sampaikan kepada instansi terkait (Dinhubkominfo Kota Surakarta) dengan nomor surat 486.6/7.614 tanggal 08 April 2015. Terima Kasih
14 Apr 2015,https://laporgub.jatengprov.go.id/detail/LGWP27047555.html,KOTA SURAKARTA,Selamat siang pak gubernur. Saya mau melaporkan ada pungutan atau meminta uang alias korupsi. Di RSUD KOTA SEMARANG. Setiap pelamar di suruh kerja 3 bulan tanpa di bayar setelah itu kelanjutannya kalau mau menjadi pegwai honorer di rsud kota semarang harus membayar 10-20 juta. Dan yg saya dengar dari pegwai baru itu yg minta wadir nya. Mohon di tindak. Kasian yg orang tidak mampu.,Selesai,"Jumat, 18 September 2020 - 13:10 WIB",DINAS KESEHATAN,nggih matur nuwun saran dan masukannya kami tampung untuk di koordinasikan dengan pihak pihak terkait. suwun
07 May 2015,https://laporgub.jatengprov.go.id/detail/LGWP90485356.html,KOTA SURAKARTA,"selamat pagi pak ganjar , saya ingin melaporkan ptugas keamanan atau satpam yg bkerja di taman balekambang manahan saat jam bekerja sering minum minuman keras dan sering mmbentak para pengunjung serta mengatakan kata2 yang tidak sopan serta melecehkan para pengunjung mohon untuk di tindak dengan tegas pak dan utuk pukesmas gilingan solo daerah mojosongo kalo dokter da umum cewek dan para karyawannya saat mnangani pasien tidak mngenakkan sam sekali cuek saja dan saat masuk ke ruang priksa pasien tdak di sapa tdak dpersilahkan duduk dan tdak dprksa sama sekali langsung dikasih resep dan karyawan nya saat dikasih resep obt tidak mnggubris sama sekali malah asik makan sendiri tanpa mrespon resep tersebut saking lamanya pnanganan di pukesmas tersebut dan tdak mngenkan sekali plyanannaya akhirnya saya ptuskan buat mmbwa tmn saya berobat di rmh sakit pak saking saya jngkelnya di pkesmas tersebut mohon di tindak dgn tgas pak terima ksih pak ganjar sblumnya",Belum Diproses,Belum Diproses,Belum Diproses,Belum Diproses
22 May 2015,https://laporgub.jatengprov.go.id/detail/LGWP77187893.html,KOTA SURAKARTA,"Pak Ganjar, nyuwun sewu, sebelumnya saya asli semarang, sebelumnya bekerja di jakarta dan sekarang di kota Solo. Pak mau bertanya, kenapa transportasi untuk bis umum (Batik Solo Trans) di Solo lebih mahal drpd di jakarta? Menimbang UMK Solo lebih rendah daripada Jakarta, mohon di beri pertimbangan pak, saya tau mungkin ini wewenang walikota solo, tetapi saya minta bantuan bapak saja. Terima Kasih",Selesai,"Rabu, 20 Mei 2020 - 11:26 WIB",Kota Surakarta,"Jawaban Dari  Dinas Perhubungan, Komunikasi dan Informatika Kota Surakarta : Untuk di Jakarta ( Transjakarta) sistem operasionalnya menerapkan sistem buy the service, artinya dari pemerintah membayar biaya perjalanan per bus/ per kilometer kepada operator yang mengoperasikan armada Trans Jakarta. sehingga dengan Sistem tersebut, dari pemerintah bisa menginterfensi harga tiket dan Standart Pelayanan dan Trans Jakarta, sistem tersebut bisa dijalankan juga karena Pendapan Asli Daerah (APBD) dari Propinsi DKI Jakarta yang besar, sehingga mampu untuk menerapkan sistem operasional angkutan umum dengan Buy The Service. Untuk di kota solo sistem operasionalnya menerapkan sistem kerja sama operasional antara pemerintah dengan operator. Dalam hal ini operator bisa menjalankan operasional Bus Batik Solo Trans dari pendapatan yang diperoleh dari operasional bus tersebut, artinya dalam menerapkan harga tiket sesuai dengan Biaya Operasional Pelayanan (BOK) dari Bus Batik Solo Trans. Dalam sistem ini pemerintah membantu dalam kegiatan operasional pelayanan dengan memberikan bantuan berupa penyediaan Sarana Bus dan Pembangunan Infrastruktur pendukung.....demikian"
17 Jun 2015,https://laporgub.jatengprov.go.id/detail/LGSM97495533.html,KOTA SURAKARTA,"Lapor bapak gubernur, tentang bpjs yg di RSUD Dr. Moewardi, ternyata utk bancakan pengurus bpjs, ketua komite medik, ketua igd yg merangkap jabatan dg ketua bpjs sehingga dpt tunjangan sangat besar, dg struktur baru malah tambah bobrok, terlalu serakah justru dokter2nya yg mengerjakan pasien cuma dpt sedikit, bila ada yg protes direksi dan komite medik medik selalu bilang PECAT AJA, terlalu arogan dg anak buah, mohon bapak gub mengecek langsung. Trimakasih banyak.",Selesai,"Rabu, 15 Juli 2015 - 10:08 WIB",INSPEKTORAT,"Berdasarkan permasalahan tersebut dan hasil dari klarifikasi Direktur RSUD Dr. Moewardi Surakarta dengan surat No.017/8894/2015 tgl.30 Juni 2015 bahwa : 1. RSUD Dr.Moewardi Surakarta tidak ada pengurusan BPJS, seperti yang dimaksud oleh pelapor, yang ada adalah sistem pelayanan JKN yang biayanya ditanggung BPJS 2. Kepala IGD merangkap sebagai Ketua BPJS, ini juga tidak ada 3. Ketua Komite Medik tugasnya adalah menyusun standar pelayanan dan memantau pelaksanaannya, melaksanakan pembinaan etika profesi, mengatur kewenangan profesi anggota KSM, mengembangkan program pelayanan, pendidikan dan pealtihan serta penelitian dan pengembangan 4. Selama ini tidak ada keluhan atau keberatan yang diajukan ke Direksi dan Komite Medik, juga tidak ada ucapan pecat saja dan sejenisnya. jadi, dari penjelasan tsb RSUD Dr.Moewardi Surakarta tidak benar telah melakukan hala-hal yang disampaikan oleh.Sdr.Pelapor. Terima Kasih"
