Date Posted,URL,Region,Message,Status,Resolved Date,Departement,Action
20 Jul 2014,https://laporgub.jatengprov.go.id/detail/LGWP42359401.html,KABUPATEN MAGELANG,Melaporkan bahwa terjadi pungutan liar di SMA III magelang,Belum Diproses,Belum Diproses,Belum Diproses,Belum Diproses
22 Jul 2014,https://laporgub.jatengprov.go.id/detail/LGWP04458074.html,KABUPATEN MAGELANG,Pak Gubernur Ganjar Pranowo; saya melaporkan bahwa kakak saya yang mempunyai anak yg bersekolah di SMAN 3 Magelang. Ternyata kenaikan Sekolah dipungut biaya Rp. 600 Ribu. Pertanyaannya: Apakah ini Legal atau Illegal ?. Mohon pencerahannya. Terimakasih.,Belum Diproses,Belum Diproses,Belum Diproses,Belum Diproses
04 Aug 2014,https://laporgub.jatengprov.go.id/detail/LGWP53085523.html,KABUPATEN MAGELANG,"27. Tunjangan sertifikasi di Kabupaten Magelang disunat Kepala UPT Disdikpora. Yth Bapak Gubernur Jawa Tengah dan Bapak Bupati Magelang dan Kepala Dinas Pendidikan Pemuda Olahraga Kabupaten Magelang, apa benar ada instruksi bagi penerima tunjangan sertifikasi guru 2014 dipotong Rp 100.000? Soalnya di UPT Dinas Pendidikan Pemuda Olahraga Kecamatan Candimulyo Kabupaten semua penerima sertifikasi dipotong. Katanya atas perintah kepala dinas pendidikan kabupaten magelang. Dan dana tersebut untuk membangun Kantor Dinas Pendidikan Pemuda Olahraga Kabupaten Magelang yang sudah rusak. Kata Pak Mantep SPd kemarin tanggal 9 Juni 2014 di sela-sela memimpin rapat, tolong tindak tegas Kepala UPT Disdikpora yang menindas penderitaan guru. Terima kasih. (Waryono, SD Mejing 1 Candimulyo)",Belum Diproses,Belum Diproses,Belum Diproses,Belum Diproses
13 Aug 2014,https://laporgub.jatengprov.go.id/detail/LGWP30149247.html,KABUPATEN MAGELANG,Jalan boyolali magelang rusak parah terutama mulai dari cpogo sampai lencoh kec selo nglotok goro2 truck pasiran,Selesai,"Kamis, 09 Maret 2023 - 11:38 WIB",DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA,"Terimakasih atas laporannya Permasalahan infrastruktur jalan tidak hanya dapat diselesaikan oleh bina marga saja, namun perlu sinergitas antara pengguna/ angkutan; pemenuhan tata ruang wilayah dan penegakan hukum. Hal ini perlu diselesaikan secara makro (Nasional, Prov. dan Kab). Perbaikan ruas jalan tersebut akan dilakukan secara terus menerus dengan konstruksi yang memadai"
23 Aug 2014,https://laporgub.jatengprov.go.id/detail/LGWP25742490.html,KABUPATEN MAGELANG,Di kampung saya desa secang dusun segrawah sering ada perjudian sabung ayam dan anehnya perjudian tersebut dilindungi oleh pihak polda jateng. Perjudian tersebut sudah meresahkan warga sekitar dan aparat seperti polsek dan polres tidak berani menindak perjudian tersebu. Apakah mental penegak hukum kita masih bisa dibeli dengan uang?,Selesai,"Kamis, 10 Juni 2021 - 09:50 WIB",Kepolisian Daerah Jawa Tengah,identitas pelapor tidak bisa dihubungi sehingga bahan keterangan tidak cukup bukti krn minimnya ketrangan.
23 Aug 2014,https://laporgub.jatengprov.go.id/detail/LGWP04642547.html,KABUPATEN MAGELANG,"Pak mohon ketegasannya. Saya mewakili warga desa secang magelang sudah terganggu dg adanya judi sabung ayam di desa kami. Lapor ke posek setempat tdk ada tindak lanjut,bahkan sampai ke polres pun jg tdk ada tindakan untuk mengatasi sabung ayam tersebut. Dan info dari warga bahwa sabung ayam tersebut dilindungi oleh polda jateng. Kami ingin bapak sebagai gubernur menindak lanjuti secara tegas. terima kasih...",Selesai,"Kamis, 10 Juni 2021 - 09:47 WIB",Kepolisian Daerah Jawa Tengah,identitas pelapor tidak bisa dihubungi..
26 Aug 2014,https://laporgub.jatengprov.go.id/detail/LGWP82811420.html,KABUPATEN MAGELANG,"Jalan provinsi di daerah Gulon Kec Salam Kab Magelang, tepatnya di perempatan Gulon adalah akses jalan yang paling padat setiap harinya, mohon kiranya dapat dibuat pembatas tengah jalan dan lampu emergency disetiap perempatan, karena sudah sangat banyak korban jiwa terjadi disepanjang jalan ini, kepda Bapak Gubernur yang kami sayangi kiranya permohonan kami dapat dipenuhi tks",Selesai,"Senin, 08 September 2014 - 11:22 WIB",DINAS PERHUBUNGAN,"Karena ruas jalan yang dimaksud merupakan jalan Nasional, maka untuk permintaan tersebut akan kami koordinasikan/usulkan dengan Satuan Kerja (Satker) Pengembangan LLAJ Jawa Tengah Kementerian Perhubungan."
20 Sep 2014,https://laporgub.jatengprov.go.id/detail/LGWP38718262.html,KABUPATEN MAGELANG,"pak Gup... meski kemenag masih fertikal, pak gub tetap punya kewajiban membinanya, coba cari data bahwa distribusi guru negeri di jajaran madrasah ibtidaiyah di beberapa kabupaten kota di jawa tengah sangat tidak berimbang, ada daerah yang sama sekali masih kurang ada daerah yang surplus, lihat formasi Guru PNS di Kemenag Kota Salatiga, kab. Magelang, kab. Semarang contohnya, hal ini saya laporkan agar pelayanan pendidikan di Madrasah Jawa tengah dapat terlayani dengan baik, sekaligus mengatasi kelangkaan guru wiyata dan mengatasi persoalan sertifikasi guru",Belum Diproses,Belum Diproses,Belum Diproses,Belum Diproses
14 Oct 2014,https://laporgub.jatengprov.go.id/detail/LGWP95186336.html,KABUPATEN MAGELANG,"P.gubernor, tlong penambangan pasir di wilayah kaliurang mohon di tutup. Masarakat menolak di tambang krena kedalaman sungai melebihi btas, menyebabkan kekeringan. andri Desa kaliurang kec srumbung kab magelang",Selesai,"Rabu, 15 Oktober 2014 - 15:48 WIB",BADAN PENANGGULANGAN BENCANA DAERAH,Sudah diadakan rapat koordinasi yang di pimpin langsung Bapak Gubernur dengan melibatkan instansi terkait. Tinggal kita tunggu hasilnya dan hal ini kewenangannya ada pada Kab. Magelang.
02 Feb 2017,https://laporgub.jatengprov.go.id/detail/LGSM14316133.html,KABUPATEN MAGELANG,"Asalamualaikum Pak Ganjar Niki Kulo Sukat Magelang Tirtosari Sawangan, Ajeng Matur Buk E Kulo, Waktu Tasih Sugeng Gadah Sambutan Arto Teng Bfi Martoyudan Magelang Enten Terlambatan Angsuran Bpkb Wingi Kecepeng Kolektor Kantun 3 Angsuran Ajeng Kulo Pendet Malah Dados 6jt 500 Pak Pripun Pak Ganjar Nyuwux Tulung Kulo Tiang Mboten Gadah Pak Adik Kulo Wonogiri Paling Katah Dukung Bapak Kulo Teng Magelang Geh Pak Maturnuwun",Belum Diproses,Belum Diproses,Belum Diproses,Belum Diproses
11 Nov 2014,https://laporgub.jatengprov.go.id/detail/LGWP55482218.html,KABUPATEN MAGELANG,"Assalaamualaikum wr wb Pak Gub, mohon ada gerakan cinta lingkungan hidup untuk menghijaukan kota-kota kecil yang cenderung kurang memperhatikan pembangunan berwawasan lingkungan hidup. contoh kecil: ruang publik yang hijau seperti di sebelah sungai Kalierang Bumiayu diubah jadi pasar PKL, pembuatan trotoar di sepanjang jalan utama Bumiayu Brebes membuat pohon peneduh dibabat semua. padahal di kota-kota semacam Magelang dsb, pembangunan trotoar tidak sampai mengorbankan pohon-pohon peneduh. mohon ada gerakan Pencerahan pada para elit kita. Mohon sekali-kali Bapak blusukan ke kota-kota kecamatan di Brebes, kondisinya sungguh tidak nyaman, panas. mtrnuwun",Selesai,"Rabu, 26 Februari 2020 - 10:20 WIB",DINAS LINGKUNGAN HIDUP DAN KEHUTANAN,"Terima kasih Sdr Agus Takrib atas informasinya, untuk selanjutnya pemikiran saudara akan kami teruskan ke Pemerintah Kabupaten Banyumas."
24 Nov 2014,https://laporgub.jatengprov.go.id/detail/LGWP05122900.html,KABUPATEN MAGELANG,"pak mhn utk diperbaiki ttg kedisiplinan pns utk kecamatan mungkid,mereka bekerja semaunya,saya buat ktp sampai 1 bulan,buat kk dijanjikan 3hari tapi meleset malahan disuruh cap sendiri di disdukcapil,kalau memang pns males-malesan mending dimutasi.kalau ga suruh pensiun dini.",Selesai,"Selasa, 25 November 2014 - 08:11 WIB",BADAN KEPEGAWAIAN DAERAH,"Terima kasih atas partisipasi saudara, Keluhan saudara sudah kami teruskan ke Pemerintah Kabupaten Magelang melalui Badan Kepegawaian Daerah untuk dilakukan pembinaan dan perbaikan layanan di Kantor Camat Mungkid. Selamat beraktivitas dan tetap semangat."
07 Dec 2014,https://laporgub.jatengprov.go.id/detail/LGWP46398406.html,KABUPATEN MAGELANG,"Assalamualaikum pak ganjar yang terhormat. Saya merasa geram dengan ulah segelintir orang yg mematikan lampu lalu lintas di daerah jumoyo, salam, magelang. Tujuan dimatikan lampu itu tidak lain karena segelintir orang ingin mendapatkan uang dari hasil menyebrangkan truk truk pasir dari lereng merapi. Heran nya adalah ketika ada motor yg mau menyebrang mereka tidak mau menyebrangkan, karena para pengendara motor tidak memberi uang pd orang yg jafa. Sudah sering hampir terjadi kecelakaan, bahkan terjadi kecelakaan. Selain pengaduan tentang lampu lalu lintas sya juga ingin mengadu tentang truk2 yg membawa pasir/batu diluar batas kewajaran. Sangat penuh!!! Mereka sengaja lewat jalan2 desa karena menghindari jembatan timbang. Mohon pak sekali kali sidak di daerah kami. Thanks. Wassalamualaikum :)",Selesai,"Rabu, 17 Desember 2014 - 09:29 WIB",DINAS PERHUBUNGAN,"Terima kasih untu laporannya, perlu kami informasikan terkait lampu lalu lintas di daerah Jumoyo telah kami koordinasikan dengan Dishubkominfo Kabupaten Magelang untuk memperbaiki kerusakan traffic light di simpang Jumoyo, Salam, Magelang dan segera diperbaiki."
07 Feb 2017,https://laporgub.jatengprov.go.id/detail/LGSM86889683.html,KABUPATEN MAGELANG,"Selamat siang.. Kami mhn penjelasan, (1). Pengurusan KTP,berkas masuk bln Oktber 16,dijanjikan bln Desembr, awal Januari,kami tanyakan,jadinya bln. April 17. (2). Berobat d Puskesmas Borobudur Mglg. dg krtu BPJS TIDAK DILAYANI dg alasan kami BELUM BAYAR PREMI,.kami cek d tmpt sy bkrj,pd bagian yg ngurusi",Belum Diproses,Belum Diproses,Belum Diproses,Belum Diproses
31 Dec 2014,https://laporgub.jatengprov.go.id/detail/LGWP71980345.html,KABUPATEN MAGELANG,"Traffic light (lampu bangjo) di pertigaan Jl. Srumbung, Kel. Jumoyo Kec. Salam sering hidup-mati. Terakhir sudah mati 1 bulan lebih belum diperbaiki, terutama yang dari arah Magelang ke Jogja. Sangat berbahaya bagi pengguna jalan. Mohon segera diperbaiki. Terima kasih.",Selesai,"Senin, 05 Januari 2015 - 14:54 WIB",DINAS PERHUBUNGAN,"Terima kasih untuk laporannya, perlu kami informasikan terkait lampu lalu lintas di daerah Jumoyo telah kami koordinasikan dengan Dishubkominfo Kabupaten Magelang untuk memperbaiki kerusakan traffic light di simpang Jumoyo, Salam, Magelang dan segera diperbaiki."
07 Jan 2015,https://laporgub.jatengprov.go.id/detail/LGWP49861952.html,KABUPATEN MAGELANG,"Pak gubernur, pak ganjar, mohon jam operasional truck pasir yang jelas jelas bermuatan berat dan berjalan lambat yang menghambat jalan yogyakarta ke semarang operasionalnya setelah jam 9 malam sampai jam 6 pagi. Masalahnya membuat kemacetan dan rawan kecelakaan....mohon perhatiannya, harus ada ketegasan. Memalukan karena lalu lintas yogyakarta semarang setelah magelang jalan sempit dan berbukit.",Selesai,"Selasa, 03 Februari 2015 - 09:07 WIB",DINAS PERHUBUNGAN,berikut kami sampaikan hal-hal sebagai berikut :
08 Jan 2015,https://laporgub.jatengprov.go.id/detail/LGWP05809335.html,KABUPATEN MAGELANG,"Bapak Gubernur Jawa Tengah yg saya hormati, mohon ditertibkan soal penambangan liar yg ada di Muntilan, tepatnya di sungai pabelan, kami sdh melapor ke Satpol pp dan aparat setempat. Tapi tdk ada respon sedikitpun, karena diduga satpol pp dan pihak yg berwenang lainya menerima suap dr penambang, sejauh ini masyarakat sangat dirugikan karena selain jalan yg dilewati truk menjadi rusak parah juga mengakibatkan kerusakan ekosistem alam di wilayah sungai pabelan Muntilan, mohon Bapak Gubernur segera melakukan sidak di sungai Pabelan yg ada di Muntilan selatan, tepatnya penambangan di Desa Menayu dan sekitar Kantor DPC PDI.P Magelang, hanya ketegasan Bapak Ganjar harapan kami, terimakasih Bapak.",Selesai,"Senin, 12 Januari 2015 - 09:04 WIB",DINAS ENERGI DAN SUMBER DAYA MINERAL,"Hasil pengecekan kami dilapangan yang dilakukan oleh Balai ESDM Wilayah Solo, ditemukan adanya kegiatan pertambangan di :"
10 Jan 2015,https://laporgub.jatengprov.go.id/detail/LGWP03043983.html,KABUPATEN MAGELANG,"Bapak Gubernur Jawa Tengah yg saya hormati, mohon ditertibkan soal penambangan liar yg ada di Muntilan, tepatnya di sungai pabelan, kami sdh melapor ke Satpol pp dan aparat setempat. Tapi tdk ada respon sedikitpun, karena diduga satpol pp dan pihak yg berwenang lainya menerima suap dr penambang, kami menginginkan Bapak Ganjar ikut menegakkan peraturan Bupati no.26 Tahun 2014 tentang penambangan liar ditegakkan. Sejauh ini masyarakat sangat dirugikan karena selain jalan yg dilewati truk menjadi rusak parah juga mengakibatkan kerusakan ekosistem alam di wilayah sungai pabelan Muntilan, mohon Bapak Gubernur segera melakukan sidak di sungai Pabelan yg ada di Muntilan selatan, tepatnya penambangan di Desa Menayu dan sekitar Kantor DPC PDI.P Magelang, hanya ketegasan Bapak Ganjar harapan kami, terimakasih Bapak.",Selesai,"Senin, 12 Januari 2015 - 09:20 WIB",DINAS ENERGI DAN SUMBER DAYA MINERAL,"Hasil pengecekan kami dilapangan oleh Aparat Baial ESDM Wilayah Solo, ditemukan adanya kegiatan pertambangan di :"
13 Jan 2015,https://laporgub.jatengprov.go.id/detail/LGWP36786096.html,KABUPATEN MAGELANG,"selamat siang pak gubernur. mohon di tertibkan penambangan pasir liar di desa mangunsoko, kecamatan Dukun, Kabupaten Magelang. mereka beroprasi 24 jam, bising sangat-sangat mengganggu, belum lg kerusakan jalan yg semakin parah. ini bukan merdeka tetapi sudah dol... tak ada lg yg mengatur. kami tak lg percaya dengan aparat keamanan atau pemerintahan setempat. mohon segera ditindak.",Belum Diproses,Belum Diproses,Belum Diproses,Belum Diproses
13 Jan 2015,https://laporgub.jatengprov.go.id/detail/LGWP18986690.html,KABUPATEN MAGELANG,"pak ganjar.. kapan blusukan ke desa mangunsoko kec dukun, kab Magelang. penambangan pasir liar semakin menjadi. mengganggu masyarakat karena beroprasi 24 jam. jalan juga semakin hancur. ketika blusukan jangan kasih tau pihak-pihak aparat.",Belum Diproses,Belum Diproses,Belum Diproses,Belum Diproses
