Date Posted,URL,Region,Message,Status,Resolved Date,Departement,Action
04 Aug 2014,https://laporgub.jatengprov.go.id/detail/LGWP40389723.html,KABUPATEN JEPARA,"Ass Wr Wb. Pak Ganjar, Jalan Bangsri-Jepara dari arah Bangsri ke Jepara sebelah kiri banyak yang bergelombang. Dugaan saya, karena banyak dump tronton bawa batu pecah. Tiap tahun diperbaiki. Tapi karena tiap hari dilalui terus maka jalan tetap rusak. Tolong berat muatan truknya dicek pak. (Muhammad HW, Mlonggo, Jepara) SM",Selesai,"Kamis, 09 Maret 2023 - 11:33 WIB",DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA,Terimakasih atas laporannya saudara Muhammad HW Benar sekali bahwa kelebihan muatan sangat berpengaruh terhadap cepatnya kerusakan jalan. Hal ini diperlukan kesadaran masyarakat pengguna jalan (pemilik angkutan berat) untuk mentaati aturan batas muatan. sedang pemprov sendiri selalu berupaya meningkatkan kapasitas dan struktur jalan untuk pelayanan yang prima (batas muatan (mst = 8 ton))
25 Aug 2014,https://laporgub.jatengprov.go.id/detail/LGWP52960580.html,KABUPATEN JEPARA,"Pagi pak gubernur...,tolong di tertibkan jam kantor samsat jepara.! Sering kali baru mulai jam 9 .,makasih Edi duana",Selesai,"Selasa, 16 September 2014 - 08:45 WIB",INSPEKTORAT,"laporan sudah ditangani oleh Dinas Pendapatan dan Pengelolaan Aset Daerah Provinsi Jawa Tengah dengan Nota Dinas nomor 5609/ND/IX/2014 dengan isi bahwa sewaktu yang bersangkutan datang di SAMSAT Jepara baru dilayani di loket pendaftaran setelah pukul 08.00 WIB karena menunggu kedatangan petugas dari Satlantas Polres Jepara. Sesuai dengan SOP SAMSAT Jawa Tengah setiap hari kantor SAMSAT Jepara buka pukul 07.15 WIB (setelah apel pagi) dan pelayanan dimulai pada pukul 08.00 WIB. Sehingga UP3AD/SAMSAT Jepara telah melakukan koordinasi dengan Kasatlantas Polres Jepara dan pihak Satlantas Polres Jepara telah sepakat untuk tidak memberikan tugas tambahan kepada Petugas Satlantas yang ditugaskan di loket pendaftaran Kantor SAMSAT Jepara, sehingga petugas Satlantas dapat hadir di SAMSAT Jepara dengan tepat waktu untuk menjalankan tugasnya. "
31 Aug 2014,https://laporgub.jatengprov.go.id/detail/LGWP50005260.html,KABUPATEN JEPARA,"saya mau melaporkan bahwa di jepara ngabul,ada pt yang nama inggrisnya kentdevon,tetapi memakai plang nama sumber garengan,perusahaan ini sangat meresahkan masalahnya didalamnya kerjanya nyepam(nyampah)melalui internet marketing,,dan krn itu sangat merugikan/mencemarkan nama bangsa indonesia,,dimata dunia karena sering kena imbas/balasan indonesia spammer,hebatnya lagi orang asing yg memiliki perusahaan ini menggunakan visa kunjungan,bukan visa kerja,,dia seenak sendiri datang ke jepara bolak balik,,bahkan dia tdk memberikan jaminan kesehatan thdp karyawan2 nya,,mohon bpk gubernur mengecek pt ini,menggunakan bantuan pakar IT,krena ini sudah merupakan kejahatan IT dan memberi dampak buruk nama indonesia yg diklaim sbg spammer,,saya melapor karena saya dulu pernah kerja disana,mohon untuk ditindak lanjutin,,biar orang asing tdk semena2 untuk memperbudak orang indonesia,dan lebih patuh dengan hukum indonesia..terima kasih atas perhatiannya bapak gubernur..",Selesai,"Selasa, 27 September 2016 - 15:25 WIB","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL",Laporan telah selesai
03 Sep 2014,https://laporgub.jatengprov.go.id/detail/LGWP80624385.html,KABUPATEN JEPARA,"Saya adalah penduduk Jakarta yang sudah 3 kali berwisata ke kepulauan Karimun Jawa. Di kali terakhir mengunjungi Karimun saya mengobrol dengan Pak Busairi, pemilik hostel/tour/penduduk lokal di sana. Sebagai penduduk lokal, ia menjelaskan bahwa beberapa pulau di karimun dibeli oleh orang asing atau orang dari semarang. Misalnya Pulau Menjangan besar penangkaran ikan hiu dimiliki oleh penduduk dari Semarang. Pulau Tengah juga ada yang punya. Saya jadi bingung dengan pernyataan ini. Kepulauan Karimun jelas-jelas adalah Taman Nasional, lalu mengapa beberapa pulaunya bisa ""dimiliki""? Harusnya Taman Nasional punya Indonesia, dimiliki Indonesia, lalu mengapa ada individu yang memiliki pulau-pulau tersebut? Semua informasi yang saya dapatkan adalah menurut keterangan penduduk pulau Karimun. Harap segera ditelusuri.",Selesai,"Jumat, 12 September 2014 - 12:37 WIB","DINAS KEPEMUDAAN, OLAHRAGA DAN PARIWISATA","Karimunjawa terletak di 130 km arah utara Semarang atau 600 km arah barat laut Bali. Taman Nasional Karimunjawa merupakan gugusan kepulauan yang terletak di Laut Jawa, mempunyai luas 111.625 Ha. Tahun 2001 sebagian luas kawasan Taman Nasional Karimunjawa seluas 110.117,30 Ha ditetapkan sebagai Kawasan Pelestarian Alam Perairan. Kawasan pengembangan di Karimunjawa bisa dilakukan investasi sesuai dengan peraturan perundangan."
04 Sep 2014,https://laporgub.jatengprov.go.id/detail/LGWP18484876.html,KABUPATEN JEPARA,jadwal kapal kartini agar rute semarang-karimunjawa PP ditambah guna kemudahan wisatawan domestik dan mancanegara dengan harga terjangkau,Selesai,"Senin, 22 September 2014 - 10:35 WIB",DINAS PERHUBUNGAN,Bersama ini kami sampaikan hal-hal sebagai berikut : Permohnan penambahan jadwal Kapal Kartini rute Semarang- Karimunjawa untuk kemudahan wisatawan
09 Sep 2014,https://laporgub.jatengprov.go.id/detail/LGWP42989433.html,KABUPATEN JEPARA,"Pak Gubernur, sambungan jalan beton di proyek pencanangan infrastruktur kecamatan welahan pada rusak/turun dan membahayakan pengemudi/kendaraan. mohon segera diperbaiki/aspal. Terimakasih",Selesai,"Kamis, 09 Maret 2023 - 11:42 WIB",DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA,"Terimakasih atas masukannya. Pada saat sekarang kegiatan tersebut belum selesai, akan segera kami lakukan perbaikannya sehingga nyaman untuk para pengguna jalan."
09 Sep 2014,https://laporgub.jatengprov.go.id/detail/LGWP49217071.html,KABUPATEN JEPARA,"Pak Gubernur, sambungan jalan beton di proyek pencanangan infrastruktur kecamatan welahan pada rusak/turun dan membahayakan pengemudi/kendaraan. mohon segera diperbaiki/aspal. Terimakasih",Selesai,"Kamis, 09 Maret 2023 - 11:42 WIB",DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA,"Terimakasih atas masukannya. Pada saat sekarang kegiatan tersebut belum selesai, akan segera kami lakukan perbaikannya sehingga nyaman untuk para pengguna jalan."
09 Sep 2014,https://laporgub.jatengprov.go.id/detail/LGWP52911087.html,KABUPATEN JEPARA,"Pak Gubernur, sambungan jalan beton di proyek pencanangan infrastruktur kecamatan welahan pada rusak/turun dan membahayakan pengemudi/kendaraan. mohon segera diperbaiki/aspal. Terimakasih",Selesai,"Kamis, 09 Maret 2023 - 11:43 WIB",DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA,"Terimakasih atas masukannya. Pada saat sekarang kegiatan tersebut belum selesai, akan segera kami lakukan perbaikannya sehingga nyaman untuk para pengguna jalan."
10 Sep 2014,https://laporgub.jatengprov.go.id/detail/LGWP47833268.html,KABUPATEN JEPARA,"Bersamaan dengan diedarkannya surat pengumuman pengadaan CPNS tahun 2014 pada Pemerintah Kabupaten Jepara tanggal 10 September 2014, bersama ini mohon dengan hormat dicermati hal - hal sebagai berikut : 1. Pada syarat khusus yang diminta oleh Pemerintah Kabupaten Jepara mensyaratkan IP Komulatif minimal 3,00 (tiga koma nol nol) ; 2. Syarat tersebut kami nilai bertentangan dengan prinsip keadilan dan keterbukaan dalam persaingan, dimana IP Komulatif dibawah 3,00 (tiga koma nol nol) tidak diakui oleh Pemerintah sehingga menjadi penghalang bagi warga negara yang mempunyai ijzah yang dikeluarkan/diakui negara untuk mengikuti test CPNS; 3. Mungkin dengan alasan untuk mencari PNS yang pintar dan kompeten, pihak Pemerintah Kabupaten Jepara telah mengeluarkan syarat khusus tersebut, tapi sistem test dengan CAT (computer assisted test) bukankah merupakan tujuan Kemenpan & RB dan BKN dalam menjaring pelamar yang mempunyai kompetensi secara transparan, terbuka dan akuntabel untuk mengisi formasi yang dibutuhkan Pemkab. Jepara; 4. Dengan dikeluarkannya syarat khusus tersebut, berarti Lembaga Pemerintah dalam hal ini Pemerintah Kabupaten Jepara telah membatalkan atau tidak mengakui ijazah yang dikeluarkan oleh lembaga pendidikan yang keberadaannya diakui dan disyahkan oleh negara lewat Dikti Kemendikbud. Demikian kami sampaikan, besar harapan kami Bapak Gubernur menanggapi keluhan dan aduan kami sehingga prinsip keadilan dan keterbukaan dalam persaingan untuk perekrutan CPNS Kabupaten Jepara dapat terbuka, transparan dan akuntabel dengan CAT (computer assisted test) sesuai dengan tujuan dari Kemenpan RB dan BKN serta ijazah yang dikeluarkan/diakui oleh negara dapat kami gunakan untuk mendapatkan pekerjaan yang layak.",Selesai,"Kamis, 11 September 2014 - 07:16 WIB",BADAN KEPEGAWAIAN DAERAH,"Terimakasih atas perhatiannya, Dapat diinformasikan bahwa kebijakan Pengadaan CPNS dilakukan untuk mendapatkan aparatur yang terbaik, berkompeten dan profesional. Guna mewujudkan hal tersebut, maka setiap instansi berkewajiban dan diperbolehkan menyusun persyaratan umum dan persyaratan khusus berdasarkan kebutuhan dan kondisi obyektif masing-masing daerah. Hal ini memungkinkan persyaratan yang ditetapkan antara daerah satu dengan daerah lain berbeda termasuk penentuan IPK. Kepada saudara dapat kami informasikan bahwa kesempatan untuk mendaftar tetap terbuka lebar, sehingga bagi para pelamar agar mencermati informasi di website panselnas (panselnas.menpan.go.id) untuk memilih instansi dan mendapatkan username dan password, selanjutnya langkah berikutnya melakukan pendaftaran di webite BKN (sscn.bkn.go.id) dan memilih formasi jabatan sesuai dengan kualifikasi masing-masing pelamar. Demikian untuk menjadikan maklum, dan selamat berkompetisi. Salam"
11 Sep 2014,https://laporgub.jatengprov.go.id/detail/LGWP60124445.html,KABUPATEN JEPARA,"Selamat malam pak gubernur...,sekali lagi terima-kasih atas tindak lanjutanya atas laporan saya dulu,...saya sudah di datangi oleh petugas UP3AD Jepara..(Bp. Sarimin )untuk mengkonfortir...atas laporan saya...sekali lagi terima-kasih,semoga menjadikan pelayanan yang lebih baik.(Edi duana)",Selesai,"Rabu, 24 September 2014 - 07:43 WIB",BADAN PENGELOLA PENDAPATAN DAERAH,"Terima Kasih, kami terus berusaha meningkatkan pelayanan bagi wajib pajak di Jawa Tengah"
02 Oct 2014,https://laporgub.jatengprov.go.id/detail/LGWP97796631.html,KABUPATEN JEPARA,"bapak, saya mohon untuk pariwisata candi angin yang berada di kab. jepara kec. keling desa tempur 03/06 mohon di perhatikan pak, karna kekungkinan besar itu masih ada kaitanya dengan kerajaan kalingga pak. krna kalau tidak di perhatikan satu satunya candi di jepara akan hilang pak, kami ingin bapak memperhatikan wisata budaya jawa tengah pak. terima kasih.",Selesai,"Selasa, 07 Oktober 2014 - 14:04 WIB","DINAS KEPEMUDAAN, OLAHRAGA DAN PARIWISATA","Bapak Ahmad Junaidi yang terhormat, terimakasih atas laporan dan masukannya. Kami informasikan bahwa Candi Angin yang berlokasi di Desa Tempur, Kecamatan Keling, Kabupaten Jepara, sudah terdaftar dalam inventarisasi cagar budaya di Balai Pelestarian Cagar Budaya Jawa Tengah (BPCB Jateng) di bawah naungan Kementerian Pendidikan dan Kebudayaan RI, serta telah diinventarisasi di Bidang Sejarah dan Purbakala Dinas Kebudayaan dan Pariwisata Provinsi Jawa Tengah. Di Candi Angin juga telah ditempatkan juru pelihara, untuk tindaklanjut, akan terus kami koordinasikan dengan instansi terkait yaitu BPCB Jateng yang menangani pelestarian cagar budaya di Jawa Tengah. Terimakasih"
06 Oct 2014,https://laporgub.jatengprov.go.id/detail/LGWP91870874.html,KABUPATEN JEPARA,"pak ganjar mohon dengan hormat pak sekali lagi untuk wisata candi angin jepara untuk di perhatikan pak kondisinya, karna itu candi satu-satunya di jepara pak. selama ini belum ada perhatian khusus pak dari pemerintah pak. tempatnya di desa tempur kecamatan keling kab. jepara pak.",Selesai,"Selasa, 07 Oktober 2014 - 14:07 WIB","DINAS KEPEMUDAAN, OLAHRAGA DAN PARIWISATA","Bapak Ahmad Junaidi yang terhormat, terimakasih atas laporan dan masukannya. Kami informasikan bahwa Candi Angin yang berlokasi di Desa Tempur, Kecamatan Keling, Kabupaten Jepara, sudah terdaftar dalam inventarisasi cagar budaya di Balai Pelestarian Cagar Budaya Jawa Tengah (BPCB Jateng) di bawah naungan Kementerian Pendidikan dan Kebudayaan RI, serta telah diinventarisasi di Bidang Sejarah dan Purbakala Dinas Kebudayaan dan Pariwisata Provinsi Jawa Tengah. Di Candi Angin juga telah ditempatkan juru pelihara, untuk tindaklanjut, akan terus kami koordinasikan dengan instansi terkait yaitu BPCB Jateng yang menangani pelestarian cagar budaya di Jawa Tengah. Terimakasih"
02 Feb 2017,https://laporgub.jatengprov.go.id/detail/LGSM10126682.html,KABUPATEN JEPARA,"Dengan Hormat,dg rendah hati kami laporkan bhwkami pd akhir jabatan sebagai carik PNS pd th 2014 tdk diberi Tunjangan Kinerja selama setahun,kami adalah NamaM.Sugiyanto,tpt tgl lahirJepara 01-10-1958,AlamatDs Bandungrejo,Kc Kalinyamatan,Kb Jepara,AgamaIslam,PekerjaanPensiunan PNS Carik,StatusKawin.",Belum Diproses,Belum Diproses,Belum Diproses,Belum Diproses
02 Nov 2014,https://laporgub.jatengprov.go.id/detail/LGWP06530019.html,KABUPATEN JEPARA,"kepada yth. Bapak gubernur. kami masyarakat desa ngabul kecamatan tahunan jepara sangat resah tentang konflik pasar ngabul yang berkepanjangan. 1. pada mulanya pak wakil bupati mengatakan bahwa dua pasar ngabul bisa beropresai semua bahkan di dukung oleh seluruh forkopinda. tapi sekarang ini pak wakil bupati membalikkan pendapat pasar tradisional lama harus pindah dengan memaksa. lalu pecah lah pendapat pemkab pak gubernur. ini gimana solusinya? 2. ttg pasar baru yang banyak masalah karena a.) pasar itu berdiri diatas bengkok desa/bondo tanah desa yang belum tahu jluntrungnya apakah sudah izin bupati atau belum tentang peralihan alih fungsi ltanah desa menjadi pasar. b). proses pembentukan panitia pembangunan yang menyalahi aturan yaitu ketua BPD dijadikan ketua pelaksana proyek dan anggotanya dijadikan panitia pembangunan di wakil ketua dan sekretaris. c) panitia menunjuk langsung investor dan menambah investor di tengah jalan dengan menambah kios baru di luar gambar yang telah disepakati tanpa musyawara. c) panitia pembangunan menjual langsung kios2 tersebut tanpa dikembalikan dulu hasil kerjanya ke pemdes dan tidak ada laporan secara rinci. d) panitia menjual kios kepada pedagang di luar desa ngabul bahkan DPRD dapat jatah demikian halnya investor dan panitia. apakah ini tdk melanggar permendagri no 42 tahun 2007 ttg pengelolaan pasar desa dan perdes desa ngabul No. 2 tahun 2011 yaitu pasar desa diperuntukkan untuk, oleh dan dari masyarakat dan potensi desa ngabul. akan tetapi ini di jual utuk orang luar desa ngabul. 4) perelokasian pasar tradisional lama yang di huni oleh pedagang2 kecil yang tdk ada hubungannya dengan pasar baru ngabul sangat dipaksa. ada apa ini pak gubernur? padahal pasar tradisional lama sudah ada sejak tahun 1919 sebelum indonesia merdeka pasar itu sangat bersejarah. dan yang ngotot adalah wakil bupati yang dulu gigih memperjuangkan ada pasar 2 di desa ngabul. mohon pak bupati masalah ini diselesaikan karena terjadi ajang ""pamer kekuasaan"" karena pasar ngabul baru didukung oleh wakil bupati dan sebagian anggota DPRD utk memaksa relokasi pedagang tradisonal lama yang di dhuni pedagang cilik turun temurun dari tahun 1919. kami masyarakat ngabul resah melihat masalah ini karen semua mengandalkan kepentingan masing2 dan merasa di backup pejabat. karena masalah pasar ngabul sendiri banyak masalah dalam proses pendiriannya kok ini malah buat masalah baru lagi ngutik2 pasar tradisonal lama dengan mebuat buat banyak alasan untuk Mall, pasar kuliner, adipura kencana, tdk layak, mengganggu lalu lintas dll. mohon pak gubernur menyelesaikan masalah ini karena pemkab. jalan dengan pendapatnya sendiri bahkan tdk menjadi fasilitator atau pengayom malah memperkeruh suasana. mohon maaf pak gubernur kami mengganggu jenengan.",Selesai,"Rabu, 05 November 2014 - 07:35 WIB",DINAS PERINDUSTRIAN DAN PERDAGANGAN,"Sebagai tindak lanjut dari jawaban laporgub atas pengaduan pasar ngabul, jepara yang sudah  dijawab  pada  hari selasa tanggal 4 november 2014, dengan ini kami laporkan bahwa :"
10 Nov 2014,https://laporgub.jatengprov.go.id/detail/LGWP38515800.html,KABUPATEN JEPARA,"Pak Gub. beberapa hari ini telah turun hujan diwilayah jepara selatan (kedung, pecangaan, kalinyamatan, welahan, mayong) khususnya. ini adalah suasana yang menggembirakan buat kami petani, khususnya petani di Gapoktan Bumi Mekarsari Sowan kidul kedung yang saya pimpin. namun situasi ini juga membuat ketar-ketir bagi kami karena situasi awal tahun ini, dimana dari 136 Ha sawah diwilayah gapoktan saya, tak ada satupun yang bisa memanen hasilnya. jebolnya sungai yang kemarin jebol mungkin saja terjadi (semoga tidak) karena tanggul rawan belum sepenuhnya diperbaiki---kali kedung bule, tanggul sebathang, kali jeratun dan beberapa tanggul kali lain.---. begitu juga dengan harga pupuk semoga tidak naik. perlu saya sampaikan sekian tahun yang lalu pemerintah kabupaten jepara khususnya menggemborkan pertanian organik, ternyata hanya gemboran saja. dukungan terhadap pembuatan pertisida nabati, pembuatan mikro organisme lokal (MOL), pembuatan pagupon burung hantu dan semua itu bisa dilakukan sendiri oleh petani dengan dukungan moril dan sedikit sentuhan anggaran apbd hampir-hampir tidak ada. mohon perhatian pak Gub. matur sembah nuwun.",Selesai,"Kamis, 20 November 2014 - 09:42 WIB",DINAS PERTANIAN DAN PERKEBUNAN,"Terima kasih atas laporannya. Dalam menghadapi musim hujan di kabupaten jepara pupuk tersedia dalam jumlah cukup, untuk Gapoktan Bumi Mekarsari Sowan Kidul Kedung jika telah menyusun RDKK (Rencana Definitif Kebutuhan Kelompok) agar berhubungan dengan Distributor Fajar Indah Welasan yang bertanggung jawab untuk wilayah Sowan Kidul Kedung. Untuk Pertanian organik pengembangannya harus sudah ada embrio dari Kab. Jepara kemudian Kab. Jepara mengusulkan ke Dinas Pertanian Tanaman Pangan dan Hortikultura Provinsi Jawa Tengah untuk dilakukan pemantauan dan sertifikasi organik. Untuk Pengembangan agensi hayati di jepara telah dilakukan di Kelompok Tani Sari Kismo desa Kuasen Rt 08 Rw 01 kec. Jepara sedangkan untuk Rumah Burung Hantu di desa Batu kali Kec. kalinyamatan. Apabila Gapoktan Bumi Mekarsari Sowan Kidul Kedung berminat silahkan mengajukan Proposal ke Gubernur Jawa Tengah Cq. Dinpertan TPH Prov. Jateng dengan diketahui oleh Kepala Dinas Pertanian Kabupaten Jepara."
