Date Posted,URL,Region,Message,Status,Resolved Date,Departement,Action
02 Feb 2017,https://laporgub.jatengprov.go.id/detail/LGSM63438973.html,KABUPATEN CILACAP,"Pak,kalau di Semarang ada Obyek Wisata Lawang Sewu, kalau di Daerah kami tepatnya jalur Sampang-Buntu sekarang ada Obyek Wisata baru namanya LUBANG SERIBU, Sudilah kiranya Bapak berkenan mengunjungi obyek wisata tersebut. Terimakasih..",Selesai,"Kamis, 09 Maret 2023 - 11:46 WIB",DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA,saat sekarang diupayakan penambalannya dan mulai perbaikan permanen pada lokasi yg parah; bersabar ya.. lubang sewu segera diselesaikan
04 Nov 2014,https://laporgub.jatengprov.go.id/detail/LGWP71933969.html,KABUPATEN CILACAP,"pak gub,tolong ditinjau kembali umk cilacap 2015,apakah sudah termasuk layak ,sejahtera dan sesuai Undang-Undang 45.terima kasih",Selesai,"Senin, 10 November 2014 - 15:35 WIB","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL",Laporan telah kami selesaikan terimakasih
11 Nov 2014,https://laporgub.jatengprov.go.id/detail/LGWP42795325.html,KABUPATEN CILACAP,"Honorable Mr. Governor. I'm an English teacher in SMP PGRI 7 Wanareja Kab. Cilacap, the non PNS one. But I'm ""Instruktur Nasional & Pendamping Kurikulum 2013"". I got 82.11 in UKG, 513 in TOEFL and 690 in TOEIC. I really want to be PNS to improve my life and work. I am really sure I am a useful resource for the development of education in Jawa Tengah, especially in Cilacap. I am looking forward to hearing some suggestions from you. Thank you very much.",Selesai,"Rabu, 12 November 2014 - 13:51 WIB",DINAS PENDIDIKAN DAN KEBUDAYAAN,"Thanks for your attention, We will to explain for you about how to become a Civil Servants can through several ways : 1. Recruitment of Civil Servants by appointment of Honorarium (Category I and Category II) that have been implementated start from 2005 until 2013. 2.Recruitment of Civil Servants by general applicants that opened for public. Up to this time, to be Civil Servants from Honorarium has been completed and the process of determination of NIP. So, you can resgister for selection for general applicants that opened for public every year. Thus to be advised, and keep struggle."
18 Dec 2014,https://laporgub.jatengprov.go.id/detail/LGWP52599999.html,KABUPATEN CILACAP,"Jembatan timbang wanerja, cilacap, memungut biaya per mobil rp 100,000, d minta prin/kwitansi, menolak. Tolong d tindak lanjuti, ini sama juga pemerasan. Koalisi supir truk.",Selesai,"Senin, 05 Januari 2015 - 15:23 WIB",DINAS PERHUBUNGAN, Bersama ini kami sampaikan hal-hal sebagai berikut :
09 Feb 2017,https://laporgub.jatengprov.go.id/detail/LGSM90592248.html,KABUPATEN CILACAP,Slamat malam pk gubernur .. Akses jln dicilacap terutama didaerah kroya desa gentasari jlnnya rusak mohon diperhatikan dan diperbaiki.trimakasih,Selesai,"Kamis, 09 Maret 2023 - 11:45 WIB",DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA,maturnuwun atas infirmasinya; saat sekarang jalan-jalan utama di kab cilacap sedang dilaksanakan perbaikan; monggo ikut mengawasi dan hati hati saat melintas ya
27 Feb 2015,https://laporgub.jatengprov.go.id/detail/LGWP28642029.html,KABUPATEN CILACAP,"salam,,FORMI Cilacap sudah terbentuk tahun 2011,tapi PEMDA kabupaten Cilacap tidak pernah melibatkan FORMI Cilacap dalam penyelenggaraan event-event olahraga rekreasi dari tahun 2011 hingga detik ini,,mohon dikaji Pak,,mengingat FORMI memiliki landasan hukum ( UU no 3 tahun 2005 tentang SISTEM KEOLAHRAGAAN NASIONAL )",Selesai,"Senin, 09 Maret 2015 - 12:17 WIB","DINAS KEPEMUDAAN, OLAHRAGA DAN PARIWISATA","Salam Sehat, bugar dan bahagia, keluhan saudara Oleh Dinas Pemuda dan Olahraga Provinsi Jawa Tengah telah dikordinasikan Dengan Dinas Pendidikan Pemuda dan Olahraga Kab. Cilacap dan Formi Provinsi Jawa Tengah, selanjutnya untuk kegiatan Olahraga Rekreasi Provinsi Akan Dilibatkan"
02 Mar 2015,https://laporgub.jatengprov.go.id/detail/LGWP72074345.html,KABUPATEN CILACAP,Saya arif lutfiyanto warga cilacap..saya beli motor di cilacap dan alangkah terkejutnya waktu dikasih tau STNK jadi 1th dan plat nomor 6 bulan..trus selama ini samsat. Cilacap kerja apa?makan gaji buta?tolong segera ditindak..terima kasih,Selesai,"Kamis, 05 Maret 2015 - 07:32 WIB",BADAN PENGELOLA PENDAPATAN DAERAH,"Untuk STNK : Sesuai hasil koordinasi dengan pihak kepolisian, saat ini blangko STNK dalam tahap pengadaan,  untuk sementara bukti pembayaran PKB juga sebagai pengganti STNK, dengan bukti stempel di bagian belakang.  Untuk Plat Nomor  Telah tersedia. sehubungan pendaftaran melalui dealer (kendaraan baru), harap menghubungi dealer dimana Saudara melakukan pembelian KBm. penjelasan terkait 2 hal tersebut, telah kami sampaikan secara langsung kepada Saudara, pada saat kunjungan ke kediaman/tempat tinggal Saudara tanggal 2 Maret 2015."
04 Mar 2015,https://laporgub.jatengprov.go.id/detail/LGWP23608883.html,KABUPATEN CILACAP,"Saya arif lutfiyanto menyampaikan terima kasih kepada laporgub jateng,samsat dan polres Cilacap yg langsung memproses pengaduan saya..Saya dijanjikan plama ini samsat. Cilacap kerja apa?makan gaji buta?tolong segera ditindak..terima kasiht jadi tanggal 4 Maret 2015 dan STNK dijanjikan bulan Mei 2015..Tinggal saya tunggu apakah benar atau bisa lebih cepat..Sekali lagi saya ucapkan terima kasih kepada laporgub jateng, samsat dan polres cilacap..",Selesai,"Kamis, 26 Maret 2015 - 08:08 WIB",BADAN PENGELOLA PENDAPATAN DAERAH,"Terima kasih, laporan dari Saudara sangat bermanfaat bagi perbaikan pelayanan kami bagi masyarakat"
06 Mar 2015,https://laporgub.jatengprov.go.id/detail/LGWP31896645.html,KABUPATEN CILACAP,Pak gub.saya kecewa dengan pelayanan kantor disdukcapil cilacap.saya mengurus surat pindah dari cilacap ke depok.saya memasukan berkas dari jam 09.30 WIB.masa selesainya jam 15.00 WIB.sebegitu lamakah membuat surat pindah.Terima kasih.semoga ada perbaikan.,Belum Diproses,Belum Diproses,Belum Diproses,Belum Diproses
20 Apr 2015,https://laporgub.jatengprov.go.id/detail/LGWP53249940.html,KABUPATEN CILACAP,"Assalamu'alaikum tim lapor gub,ini mau melaporkan tindak2 kecurangan PSB thn kemarin,yg smoga tidak terjadi lg thn ajaran ini...kecurangan terjadi di SMPN 1 Majenang,SMPN 2 Majenang,SMPN 1 Cilempuyang Cimanggu,...dgn penambahan kuota penerimaan dari kuota yg telah ditentukan,dgn alasan anak guru,dll tp ternyata yg diterima yg mampu beli uang bangku istilah nya mulai 5-10 jt,..pdhal siswa yg bersangkutan memiliki nilai yg jauh dari nilai min yg diumumkan,dan lebih parah nya lg ada siswa yg dl di SD nya tinggal kelas sampe 2x tp bisa diterima disekolah2 diatas yg bisa dikatakan sekolah favorit utk area Majenang dan Cimanggu,...melihat fenomena tersebut,akan spt apa mutu dan kualitas pendidikan kedepan?...jika hal2 spt itu terus jd budaya turun temurun,mohon koreksi dan transparansi nya utk PSB thn ajaran 2014-2015 ini,sehingga kecurangan2 yg merugikan banyak pihak tidak terulang lg BPK Gubernur,....kami tunggu tindak lanjut utk masalah ini Pak,sekian dan terimakasih,Wassalamualaikum",Belum Diproses,Belum Diproses,Belum Diproses,Belum Diproses
07 May 2015,https://laporgub.jatengprov.go.id/detail/LGWP25863014.html,KABUPATEN CILACAP,Jln prop binamarga jateng antara BUNTU -KROYA tepatnya didepan balai desa mujur kroya.. setelah jalan dicor beton ..banjir karena tdk ada saluran drainase ke utara ..air masuk toko dan rumah penduduk sekitar. Mkcih.,Selesai,"Kamis, 09 Maret 2023 - 11:46 WIB",DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA,Maturnuwun atas masukan Mas Achmad Saadi. Program peningkatan jalan dengan perkerasan beton berlanjut disertai dengan perbaikan drainase. Mohon permasalahan dapat disampaikan ke BPT Bina Marga Wilayah Cilacap atau pada petugas paket di ruas tersebut.
12 May 2015,https://laporgub.jatengprov.go.id/detail/LGSM02286568.html,KABUPATEN CILACAP,"LAPOR Sbelumnya sya ingin minta maaf jka ada salah kta dan ucapan baik di sengaja ataupun tidak sengaja,dan tidak mengurangi rasa hormat saya kpda Bapak Gubernur, sya masyarakat Grobogan trut prihatin atas KKN di bumi kelahiran sya ini,SEmalem sya tidak dapat tidur membuka internet dan sya mendapatkan sebuah judul wacana KABUPATEN GROBOGAN SURGA KORUPTOR,Sya sbgai warga Grobogan merasa miris..Grobogan kbupaten trluas ke-2 di jawa tengah setelah cilacap, sbagian besar berprofesi petani,tetapi ironinya infrastruktur tidak memadai,Yang trhormat BApak Gubernur Ganjar Pranowo SH., M,IP .Saya ingin mengajukan permohonan agar KKN Di Grobogan segera di usut dan di adili seadil2nya Sesuai hukum yg ada,kerahkan KPK dari smarang di Grobogan untuk mengusut dan memberantas korupsi di kalangan pmerinth daerah.,agr msyrakat Grobogan sejahtera,makmur,dan mndapatkan haknya mendapatkn infrastruktr yang memadai.trimaksih",Selesai,"Kamis, 12 Januari 2017 - 09:07 WIB",DINAS PENDIDIKAN DAN KEBUDAYAAN,"kami mohon penjelasan penyimpangan yang telah dilakukan di lingkungan Pemerintah Daerah Grobogan (Dinas, Kantor, Bagian) supaya kami bisa melakukan penanganan sesuai dengan ketentuan yang berlaku. terima kasih"
27 May 2015,https://laporgub.jatengprov.go.id/detail/LGWP00371223.html,KABUPATEN CILACAP,"kepada instansi terkait, mohon pak di cek system e'ktp di kabupaten cilacap, ada yg sudah bikin tapi datanya hilang adi tidak terproses, terima kasih cilacap bercahaya",Selesai,"Rabu, 03 Juni 2015 - 12:15 WIB","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL",Tidak ada keterangan
04 Jun 2015,https://laporgub.jatengprov.go.id/detail/LGWP17211390.html,KABUPATEN CILACAP,"Yth. Bapak Gubernur Jawa Tengah cq.Majelis Tenaga Kesehatan Indonesia, cq.Majelis Tenaga Kesehata Provinsi Jawa Tengah, cq.Dinas Kesehatan Provinsi Jawa Tengah. Perihal: Surat Tanda Registrasi (STR) Fisioterapi yang Tak Kunjung Jadi Mohon maaf. dan kemudian disarankan untuk melaporkan masalah saya ke layanan Lapor Gub (http://laporgub.jatengprov.go.id/). keluhan saya adalah : ""Saya lulusan D3 fisioterapi STIKES Alirsyad Cilacap tamatan tahun 2012. Ingin melaporkan mengenai Surat Tanda Registrasi (STR) Fisioterapi yang sampai saat ini Tidak kunjung jadi. Pasalnya Peraturan Menteri Kesehatan Republik Indonesia Nomor 161/MENKES/I/2010 tentang Registrasi Tenaga Kesehatan dimana ""Setiap Tenaga Kesehatan yang akan menjalankan pekerjaan keprofesiannya wajib memiliki STR"". Masalahnya sampai saat ini, saya tidak bisa mengajukan surat lamaran sebagai tenaga kesehatan baik ke instansi pemerintahan maupun swasta. Karena, salah satu syarat administrasi yang dicantumkan dalam mengajukan lamaran, harus ada surat tanda registrasi atau STR khusus fisioterapi. Akibat STR tidak ada, saya terpaksa menganggur, dan hanya bisa berdiam di rumah. Seandainya, STR ada, mungkin nasib saya tidak akan seperti ini, apa lagi dalam waktu dekat ini hampir seluruh instansi baik kementerian atau kabupaten/kota yang ada di Indonesia sudah membuka penerimaan CPNS dimana sebagai syarat khusus mendaftar CPNS untuk tenaga bidan adalah STR. “Bagaimana mau mendaftar CPNS tenaga fisioterapi, kalau STR tidak ada? padahal saya sudah mengikuti uji kompetesi dan dan membayar Rp 250.000 pada tahun 2012 di semarang dinyatakan data saya hilang dan harus ujian lagi dan tahun 2014 di STIKES AL IRSYAD cilacap saya mengikuti ujian ulang karna data diri saya hilang di kantor MTKP dengan membayar pada Pihak Kepala prodi fisioterapi Rp 500.000 dan uang tersebut untuk pihak MTKP untuk biaya administrasi ujar kepala prodi fisioterapi.Kenapa sampai sekarang tidak ada kabarnya, kemana Surat Tanda Registrasi dan SERTIFIKAT KOMPETENSI yang di keluarkan oleh MTKP JATENG dan MTKI sampai sekarang tidak pernah kunjung jadi. dan saya dapatkan??kemana lagi saya mengadu...tolong bantu saya..terima kasih atas perhatiannya....",Selesai,"Jumat, 18 September 2020 - 13:14 WIB",DINAS KESEHATAN,"terima kasih pak bahatudin atas laporannya namun di sini kami informasikan bahwa oengurusan STR radio terapi bukan kewenagna dinkes prov jateng dan mohon info aaja langsung ke organisasi profesi fusioterapi,"
11 Jun 2015,https://laporgub.jatengprov.go.id/detail/LGWP04232117.html,KABUPATEN CILACAP,"Assalamu'alaikum Pak gubernur,punten ni mau melaporkan kecurangan2 penerimaan siswa baru tingkat SMP yg terjadi di SMPN 1 Majenang Cilacap,SMPN 2 Majenang Cilacap,SMPN 1 Cimanggu Cilacap.Adapun kecurangan meliputi jual beli bangku utk nem rendah yg tdk memenuhi syarat diterima,sehingga banyak siswa yg nem nya tdk memenuhi syarat masuk malah diterima,merugikan bagi siswa yg nem nya seharusnya masih bisa diterima.Oleh krn itu kami mohon evaluasi utk PSB thn ajaran 2014/2015 ini.Supaya lebih transparan dan sesuai dgn aturan baku yg berlaku,Atas perhatian dan tindak lanjutnya kami ucapkan terimakasih,Wassallam",Belum Diproses,Belum Diproses,Belum Diproses,Belum Diproses
02 Jul 2015,https://laporgub.jatengprov.go.id/detail/LGWP11840686.html,KABUPATEN CILACAP,"Lapor Gubernur, di Samsat Cilacap beralamat di jalan Kauman, ada penarikan dana yang tidak jelas peruntukannya. Berdasarkan pengalaman pribadi, pada bagian pengecekan berkas, disuruh bayar Rp 50.000, pada bagian pengurutan berkas disuruh bayar lagi Rp 10.000, dan pada bagian check fisik kendaraan disuruh bayar lagi Rp 20.000. Jadi total ada Rp 80.000 untuk pungutan liar di luar biaya pajak kendaraan. Mohon kepada pihak Samsat Cilacap menjelaskan perihal penarikan tersebut peruntukannya untuk apa? Saya bandingkan di wilayah Samsat Purwokerto pembayaran cukup di satu pintu, yaitu pembayaran pajak kendaraan saja, tidak ada penarikan seperti tersebut di atas. Mohon untuk ditindaklajuti. Terimakasih",Selesai,"Rabu, 15 Juli 2015 - 13:04 WIB",BADAN PENGELOLA PENDAPATAN DAERAH,Terima kasih informasinya. akan kami koordinasikan dengan petugas dengan terkait dan Mohon untuk tidak diberi uang pumgli/ditolak. Apabila tidak dilayani dengan baik agar dilaporkan kepada Kepala UP3AD atau Paur Samsat Setempat 
03 Jul 2015,https://laporgub.jatengprov.go.id/detail/LGWP59942457.html,KABUPATEN CILACAP,"Slm hormat pak...sya salah satu warga yg kena dampak pembangunan waduk matenggeng kec. dayeuhluhur-cilacap. Ingin mengetahui secara terbuka masalh pengukuran/ penggantian lahan..soalnya d lapangan, masyarakat jdi bingung dgn tdk adanya penjelasan dr dinas terkait. Ada sbagian yg sdh diukur dan di data, tpi daerah yg langsung terendam malah blm di apa2in..matursuhun.",Selesai,"Senin, 06 Juli 2015 - 10:00 WIB",DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG,Mohon bersabar dan dukungan masyarakat. terima kasih
04 Jul 2015,https://laporgub.jatengprov.go.id/detail/LGWP10122302.html,KABUPATEN CILACAP,"Salm hormat pak...menyambung laporan tentang bendungan matenggeng..yg kena dampak..kta bp bru pendataan di road masuk...oleh BPN..sedangkan di daerah desa bingkeng, sebagian yg tdk terendam sdh diukur di poto dan tanaman semua sdh dihitung,ngisi formulir bserta sppt dan poto copy ktp..formulir dr konsultan atas nama pt.cipta rencana..itu tdk semua baru daerah Quersy..mohon penjelasan..matursuhun",Selesai,"Senin, 06 Juli 2015 - 10:19 WIB",DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG,"Itu baru proses perencanaan awal untuk mengetahui daerah-daerah terdampak dan data-data terkait wilayah yang tergenang dll. Nanti masih ada tahap-tahap lebih lanjut, mohon bersabar dan bantu agar lancar. Terima kasih"
19 Jul 2015,https://laporgub.jatengprov.go.id/detail/LGWP12563199.html,KABUPATEN CILACAP,"Bus santoso jurusan cilacap-semarang menaikkan harga hingga 300%,penumpang dr kebumen menuju magelang disuruh membayar 70.000 padahal biasanya hanya 25.000,,saat penumpang meminta tiket bus dgn bukti pmbyran sbesar 70.000 penumpang malah diturunkan di pasar kutowinangun.plat bus tersebut AA 1672 CA,,mohon segara dtindaklanjuti karena menurut peraturan pemerintah tarif lebaran tidak berubah dari tarif biasanya.Terima kasih.",Selesai,"Kamis, 23 Juli 2015 - 14:35 WIB",DINAS PERHUBUNGAN,"Terima kasih atas laporan saudara, selanjutnya kami akan mengkonfirmasi dan mengundang PO. Santoso untuk menjelaskan perihal tersebut"
11 Aug 2015,https://laporgub.jatengprov.go.id/detail/LGWP92478340.html,KABUPATEN CILACAP,"Terkait dengan SK Kemendes, untuk itu provinsi jateng khususnya Kab. Cilacap ada pembukaan pendaftaran apa gak ya, kapan waktunya? terimakasih",Selesai,"Rabu, 12 Agustus 2015 - 12:09 WIB",DINAS TENAGA KERJA DAN TRANSMIGRASI,Tidak ada keterangan
19 Aug 2015,https://laporgub.jatengprov.go.id/detail/LGWP47538866.html,KABUPATEN CILACAP,"PETUGAS PENAGIH DI PASAR KARNA KECAMATAN SIDAREJA KABUPATEN CILACAP, MENERIMA UANG TANPA MEMBERIKAN KARCIS (TANDA BUKTI PENERIMAAN UANG) KEPADA PEDAGANG DI PASAR TERSEBUT.",Selesai,"Jumat, 08 November 2019 - 13:03 WIB",Kabupaten Cilacap,Selesai
25 Aug 2015,https://laporgub.jatengprov.go.id/detail/LGWP11034984.html,KABUPATEN CILACAP,"Desa Karangkandri kewasen Cilacap terkena dampak debu Batubara dari PLTU Cilacap yang keberadaanya hanya sekitar 300 m dr pemukiman penduduk & saat ini kondisinya sangat memprihatinkan ( pada saat musim kemarau ) . Saya harap Bpk Gubernur bisa bantu kami utk mencarikan solusi . Lingkungan kami yg dulu sejuk kini dihujani debu setiap hari ( pada saat musim kemarau ) lantai rumah kami yang dulu selalu bersih kini penuh dg debu Batubara , tapi siapa yang bertanggung jawab Pak ... ? Selama ini warga hanya bisa mengeluh tp siapa yg mendengarkan ... ? Kasihan masa depan kesehatan Warga sekitar Pak , anak"" adalah masa depan Bangsa tp mereka"" harus menghirup debu Batubara setiap hari ( pada saat musim kemarau ) tapi selama ini siapa yang peduli dengan kami Pak ... ?",Selesai,"Selasa, 08 Oktober 2019 - 07:35 WIB",DINAS LINGKUNGAN HIDUP DAN KEHUTANAN,"pada tanggal 25 s/d 27 Sep 2019 kami telah melakukan verifikasi lapangan dimana PLTU sudah berupaya untuk meminimalkan polusi debu, terkait hal-hal yang dirasa masih potensi untuk mengakibatkan polusi debu PLTU berjanji untuk segera melakukan upaya agar tidak terjadi polusi debu"
18 Sep 2015,https://laporgub.jatengprov.go.id/detail/LGSM52486165.html,KABUPATEN CILACAP,LAPOR pasar sampang cilacap merana. Mei 2013 berdiri toserba di depan pasar. Maret 2014 kebakaran besar melanda. Bupati tutup mata & telinga.,Selesai,"Jumat, 08 November 2019 - 13:01 WIB",Kabupaten Cilacap,Selesai trimakasih
18 Sep 2015,https://laporgub.jatengprov.go.id/detail/LGSM60520590.html,KABUPATEN CILACAP,LAPOR pasar sampang cilacap merana. Mei 2013 berdiri toserba di depan pasar. Maret 2014 kebakaran besar melanda. Bupati tutup mata & telinga.,Selesai,"Rabu, 20 Januari 2016 - 12:24 WIB",DINAS PERINDUSTRIAN DAN PERDAGANGAN,"Yang pada saat ini pimpinan perusahaan bermasalah dengan aparat penegak hukum, sehingga Pemda masih harus menunggu putusan dari Pengadilan"
18 Oct 2015,https://laporgub.jatengprov.go.id/detail/LGSM32839793.html,KABUPATEN CILACAP,"Lapor tolong dijelaskan mekanisme dan rincian biaya yg harus saya bayarkan jika saya mau membuat stnk dan bpkp mtr baru di cilacap karena kmrn 2/2/15 saya balik nama mtr di stnk 650rb pdhal di stnk tertera 397.700, mohon bantuan bpk supaya tdk trjd lg. Terimakasih.",Selesai,"Senin, 07 Desember 2015 - 09:02 WIB",BADAN PENGELOLA PENDAPATAN DAERAH,"Pengaduan dari sdr Yuni setianingsih pemilik R 2316 EF yg mlksnkan BBNKB II dan Duplikat STNK pd bln Pebruari 2015 yll sdh di  selesaikan oleh petugas dan ybs jg sdh mengerti dan memahami, trm ksh"
23 Oct 2015,https://laporgub.jatengprov.go.id/detail/LGWP45654619.html,KABUPATEN CILACAP,Pak gubernur saya ingin melaporkan perangkat desa banjareja kec.nusawungu kab.cilacap.yang sudah membuat resah warga desanya dan tolong diaudit ulang masalah keuangan desa yang sudah carut marut.dan kami siap untuk mengumpulkan pemuda seandainya laporan ini tidak di tindak lanjuti.,Belum Diproses,Belum Diproses,Belum Diproses,Belum Diproses
