Date Posted,URL,Region,Message,Status,Resolved Date,Departement,Action
31 Mar 2015,https://laporgub.jatengprov.go.id/detail/LGWP62763885.html,KABUPATEN BANJARNEGARA,"Di desa saya tepatnya desa mandiraja kulon rt05/02 kec.mandiraja kab.banjarnegara jateng Ada salah satu rumah warga yg nyaris terkena longsoran jurang sedalam 15M Awalnya jarak antara jurang dengan rumah kira 20M Karena hujan yg terus menerus sekarang jarak antara rumah dan jurang hanya tinggal 1M Banyak juga kebun warga yg habis karena pengikisan jurang tersebut Dari warga sudah lapor ke kelurahan namun belum ada tanggapan terkait masalah warga,hanya sekedar survei tempat saja Saya sebagai warga mohon tanggapannya biar pemerintah dalam hal ini kab.banjarnegara tau dan ada tindakan sebelum jatuhnya korban Informasi yg sy baru dapat sekarang longsoran sudah melebar ke dalam dapur rumah Terima kasih",Selesai,"Rabu, 23 Oktober 2019 - 11:14 WIB",Kabupaten Banjarnegara,sudah selesai.
18 Feb 2017,https://laporgub.jatengprov.go.id/detail/LGSM90485566.html,KABUPATEN BANJARNEGARA,"baru kali ini aku minta rujukan ke PUS KES MAS I Banjarnegara sampai adu mulut lantaran tak di kasih,yg akhirnya aku nyerah",Selesai,"Jumat, 18 September 2020 - 13:08 WIB",DINAS KESEHATAN,"Terima kasih atas masukannya, sudah kami koordinasikan dgn puskemas 1 banjarnegara untuk dilakukan pembinaan, kisanak tidak menyebutkan kapan dan siapa petugasnya."
02 Jul 2015,https://laporgub.jatengprov.go.id/detail/LGWP19384425.html,KABUPATEN BANJARNEGARA,"Ass. Wr. Wb selamat pagi Yth. Bapak Gubernur Jawa Tengah. Begini Bapak saya selaku pasien di RSUD Banjarnegara merasa bahwa pelayanan yang diberikan petugas salah satu poli di RSUD Banjarnegara lama skali Bapak, saya datang mulai jam 8 tepat saat itu kondisi masih sepi dan stelah mendaftar saya orang nomor 2 yang mengantri disalah satu poli. Namun dari jam 8 sampai dengan jam 09.30 poli tsb belum memanggil satupum pasien yang sudah mengantri dari smula yg ada hanya 2 pasien sampai dengan ada 12 pasien yang mengantri, namun belum satupun ada pasien yang dipanggil padahal saya juga harus bekerja kembali dan distu saya menjadi rugi waktu Bapak. Kiranya Bapak Gubernur berkenan menegur dan memyampaikan kepada pihak RSUD Banjarnegara jg menyediakan kotak keluhan dan saran sehingga untuk hal hal kecil yg prinsipil seperti ini saya sbtulnya saru bila langsung menyampaikan dan ngerepoti Bapak Gubernut, namun dengan siapa lagi saya menyampaikan kritik dan saran kalau tidak kepada Bapak selaku Bapak Gubernur, demikian Bapak matur nuwun.....",Selesai,"Jumat, 18 September 2020 - 13:18 WIB",DINAS KESEHATAN,nggih matur nuwun saran dan masukannya kami tampung untuk di koordinasikan dengan pihak pihak terkait. suwun
28 Jul 2015,https://laporgub.jatengprov.go.id/detail/LGWP54115604.html,KABUPATEN BANJARNEGARA,"lapor pak ganjar pranowo... saya ingin melaporkan bawahan anda khususnya di samsat banjarnegara.. haru ini saya membayar pajak kendaraan bermotor dan balik nama, ternyata oleh petugas samsat banjarnegara saya disuruh mendaftar diloket 1, loket resmi, di atas loket tertulis untuk ibu hamil dan lansia, setelah selesai saya dipanggil oleh petugas resmi.. dan ternyata saya harus membayar 700.000 rupiah.. dan ini sangat berat bagi saya.. padahal di stnk di tulis biaya 396.975.. saya minta kwitansi katanya kalo uni tidak ada kwitansi, saya tanyakan lagi katanya ini sudah prosedur samsat banjarnegara... gampang pak untuk membuktikan... coba bapak bayar pajak ganti nama.. pasti bapak akan tahu.. prosedur busuk.. oknum2 calo yg nenarik pungli dari pewajub pajak... mau bayar pajak malah dipalak... mohon segera di tindak pak ganjar yg terhormat",Selesai,"Jumat, 31 Juli 2015 - 10:08 WIB",BADAN PENGELOLA PENDAPATAN DAERAH,Matur nuwun atas informasi yang disampaikan terkait pelayanan di UP3AD Kab. Banjarnegara. Informasi masyarakat sangat penting dan kami harapkan sebagai bahan evaluasi dan perbaikan pelayanan kepada masyarakat.
06 Oct 2015,https://laporgub.jatengprov.go.id/detail/LGWP83326353.html,KABUPATEN BANJARNEGARA,"pungutan biaya gedung spm negeri 1 mandiraja,banjarnegara Rp 1000.000 legal kah?",Belum Diproses,Belum Diproses,Belum Diproses,Belum Diproses
10 Nov 2015,https://laporgub.jatengprov.go.id/detail/LGWP31100796.html,KABUPATEN BANJARNEGARA,"Lapor Pak Gubernur,ada penambangan galian c menggunakan alat berat tidak berijin di wilayah kabupaten Banjarnegara,kec.Bawang,desa Pucang A/n Waluyo..ESDM prov berani nindak gak?jangan cuma di Karangcengis & somakaton",Selesai,"Kamis, 12 November 2015 - 09:02 WIB",DINAS ENERGI DAN SUMBER DAYA MINERAL,"Terima kasih, informasi panjenengan akan kami kkordinasikan dengan Tim Wasdal Pertambangan untuk ditindaklanjuti."
11 Dec 2015,https://laporgub.jatengprov.go.id/detail/LGWP07824637.html,KABUPATEN BANJARNEGARA,"Cek fisik di samsat Banjarnegara dipungut biaya Rp. 50.000-, banyak warga menduga ada tindakan pungli. Pelayanan cek fisik juga kurang memuaskan. Harap ditinjau dan ditindaklanjuti. Terimakasih.",Selesai,"Rabu, 23 Desember 2015 - 16:30 WIB",BADAN PENGELOLA PENDAPATAN DAERAH,"Terima kasih atas laporan yang disampaikan, untuk diketahui cek Fisik  adalah kewenangan kepolisian, Laporan Saudara telah kami sampaikan kepada kepala UP3AD Kab. Banjarnegara untuk dilakukan koordinasi dengan pihak terkait"
22 Dec 2015,https://laporgub.jatengprov.go.id/detail/LGWP73432666.html,KABUPATEN BANJARNEGARA,"Lapor gub, Tolong di pantau untuk perdagangan hewan dilindungi di wilayah Banjarnegara khususnya di Grup Jual beli Facebook",Selesai,"Rabu, 14 Juli 2021 - 10:46 WIB",DINAS LINGKUNGAN HIDUP DAN KEHUTANAN,laporan telah ditindaklanjuti
23 Mar 2016,https://laporgub.jatengprov.go.id/detail/LGWP93471992.html,KABUPATEN BANJARNEGARA,jalan rusak dan sempit merata di Kabupaten Banjarnegara terlebih jalan Provinsinya mohon diperhatikan dan diperbaiki bapak gubernur,Selesai,"Kamis, 09 Maret 2023 - 12:03 WIB",DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA,"Terimakasih atas laporannya Tahun ini di Kab. Banjarnegara untuk jalan Nasional dan Jalan Provinsi ada penanganan baik rutin dan peningkatan antara lain : 1. Peningkatan Jalan Wanayasa - Kalibening, Pelebaran dan Overlay 5 Km; 2. Beton - Dieng, Pelebaran dan Overlay 3,5 Km; 3. Mandiraja - Ketileng, Pelebaran dan Overlay 3,65 km; 4. Pelebaran Klampok - Bts. Kab. Banjarnegara 1,5 km. secara berkelanjutan akan dilaksanakan pelebaran dan peningkatan"
06 Apr 2016,https://laporgub.jatengprov.go.id/detail/LGWP95134275.html,KABUPATEN BANJARNEGARA,"tgl 5/4/2016 saya membayar pajak di banjarnegara,yang buat saya kecewa masih adanya pungli sebesar 50000 saat cek fisik sepeda motor,itupun sepeda motor sama sekali ngga di liat (boro boro di pegang),petugas cetak plat nomor sepeda motor orangnya juga sangat tidak sopan,saya sebagai orang taat pajak sangat kecewa akan hal ini,saya buruh pak /bu ngga mudah nyari duit 50000,itu 1 hari kerja buat saya,eh mereka enak sekali bilang 50000 mas,di rincian pembayaran juga ngga ada yg namanya bayar 50000 saat cek fisik,dan ini sudah berlangsung lama,kenapa ngga ada tindakan dari petugas berwenang,terima kasih",Selesai,"Senin, 01 Agustus 2016 - 15:56 WIB",BADAN PENGELOLA PENDAPATAN DAERAH,Karena TNKB/Plat Nomor adalah kewenangan Kepolisian..mohon bisa diinfokan Nopol dan Atasnama Siapa..segera hubungi Nomor 081225115999 untuk kami bantu penyelesaiannya
07 Apr 2016,https://laporgub.jatengprov.go.id/detail/LGSM91513296.html,KABUPATEN BANJARNEGARA,LAPOR Laporan Tlng untuk lebih dibuka lg tntang alur dan cara urus sertifikat tanah trutama banjarnegara.,Belum Diproses,Belum Diproses,Belum Diproses,Belum Diproses
07 Apr 2016,https://laporgub.jatengprov.go.id/detail/LGSM89451942.html,KABUPATEN BANJARNEGARA,Lapor Pak Gubernur ada pungli biaya nikah oleh aparatur desa di kecamatan banjarnegara kabupaten banjarnegara dengan dalih jasa mengurus administrasi sebesar 1jt padahal semestinya nikah diluar KUA hanya 600rb dan langsung ditransfer ke KEMENAG pusat menurut PP 48 th 2014..mohon ditindak lanjuti Pak Gubernur biar masyarakat tidak merasa dirugikan dan sepertinya itu terjadi disemua wilayah jateng di daerah jepara dari info teman juga ada pungutan sekitar 200-300rb.,Belum Diproses,Belum Diproses,Belum Diproses,Belum Diproses
10 Apr 2016,https://laporgub.jatengprov.go.id/detail/LGSM77343173.html,KABUPATEN BANJARNEGARA,Lapor Tadi terjadi konflik horizontal antara warga desa wanapria Batang dengan warga Batur Banjarnegara terkait pemanfaatan gunung untuk tanaman kentang.mohon di kaji pak,Belum Diproses,Belum Diproses,Belum Diproses,Belum Diproses
18 Apr 2016,https://laporgub.jatengprov.go.id/detail/LGWP79475884.html,KABUPATEN BANJARNEGARA,"Jalan nasional dari sigaluh, banjarnegara sampe arah perbatasan wonosobo. Banyak lubang yang sangat membahayakan pengendara kendaraan bermotor, selain itu kondisi jalan juga bergelombang.Mohon untuk segera ditindak lanjuti. Terima kasih suripto",Selesai,"Kamis, 09 Maret 2023 - 11:13 WIB",DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA,"Matur nuwun atas infonya Mas Suripto, Saat sekarang sedang ada penanganan ruas tersebut (baik jalan nasional dan provinsi)"
09 May 2016,https://laporgub.jatengprov.go.id/detail/LGWP61437331.html,KABUPATEN BANJARNEGARA,selamat menikmati wisata jalan berlubang datanglah ke kabupaten banjarnegara,Selesai,"Kamis, 09 Maret 2023 - 12:05 WIB",DINAS PEKERJAAN UMUM BINA MARGA CIPTA KARYA,"Matur nuwun atas informasi yang membangun Sdr. Bumbum. Saat sekarang sedang dilakukan perbaikan oleh Kementrian PUPERA TA. 2016 penanganan 1,6 km dan 96,7 km dilakukan pemeliharaan rutin/preservasi. TA. 2017 diusulkan penanganan yang lebih banyak 6,7 km, sedang sisanya dipelihara (pada KM. 54-56). Mohon bersabar, karena butuh dana yang banyak untuk penyelesaian ruas tersebut."
10 May 2016,https://laporgub.jatengprov.go.id/detail/LGSM61236513.html,KABUPATEN BANJARNEGARA,LAPOR perijinan penelitian (tembusan) di dinas kesehatan kab banjarnegara pelayanan kurang mnyenangkan & terlalu lama (3 hari)!! dg alasan byak surat yg msuk... Petugas pnerima surat ditanya hanya menjawab 'tidak tau dan tdak tau' tanpa memberikan alasan yang jls... Terimakasih,Selesai,"Senin, 21 September 2020 - 08:46 WIB",DINAS KESEHATAN,nggih matur nuwun saran dan masukannya kami tampung untuk di koordinasikan dengan pihak pihak terkait. suwun
06 Aug 2016,https://laporgub.jatengprov.go.id/detail/LGWP80276972.html,KABUPATEN BANJARNEGARA,"Maaf Pak, saya bikin ktp sudah 1thn kok blm jadi juga. Waktu ditanyakan alasannya blanko habis, ditanyakan lagi alasannya data hilang. Mohon dicek pak, karena hampir semua warga kec mandiraja kab banjarnegara mengeluhkan hal yg sama. Sekalian tanya, sebenarnya prosedur bikin kk sama ktp itu berapa lama?",Selesai,"Jumat, 23 September 2016 - 09:55 WIB","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL",Laporan telah selesai
06 Aug 2016,https://laporgub.jatengprov.go.id/detail/LGWP34533407.html,KABUPATEN BANJARNEGARA,"Maaf pak, mau tanya sebenarnya prosedur pembuatan ktp dan kk berapa lama. Karna sudah setahun, ktp belum jadi juga. Waktu ditanyakan, jawabanya kalau sudah jadi nanti dikabari melalui kelurahan. Malah beberapa hari yg lalu ditanyakan jawabannya rekam data hilang. Mohon dicek pak, karna hampir semua warga kec mandiraja kab banjarnegara mengeluhkan hal yg sama, dipersulit saat membuat dokumen tersebut.",Selesai,"Jumat, 23 September 2016 - 09:52 WIB","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL",Laporan telah selesai
25 Aug 2016,https://laporgub.jatengprov.go.id/detail/LGWP07185444.html,KABUPATEN BANJARNEGARA,"Yth, bpk gubernur. Maaf pak, saya mewakili yg lainnya ingin menyampaikan keluhan mengenai pembuatan eKTP yg dipersulit di kec mandiraja kab banjarnegara. Ada yg membuat sudah 1thn blm jadi, saat ditanyakan ke petugas alasannya rekam data hilang dan harus rekam data ulang. Saat kembali untuk rekam data ulang, tanpa alasan yg jelas kami hanya diberitahu supaya besok atau lain hari datang kembali. Mohon segera dicek pak, kami warga merasa sangat dipersulit saat mengerus hal tersebut.",Selesai,"Jumat, 23 September 2016 - 08:41 WIB","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL",Laporan telah selesai
02 Sep 2016,https://laporgub.jatengprov.go.id/detail/LGWP62730047.html,KABUPATEN BANJARNEGARA,"Yth. Bp. Gubernur Jateng. di daerah kami sedang gencar-gencarnya organisasi PRONAMADU. organisasi ini digagas oleh Bunda RA Ratna Ayu Ningrat SR yang katanya istri Bp. Ir. Soekarno (Proklamator Indonesia) dan berpusat di Bandung. untuk di Jateng yang diberi mandat untuk melaksanakan Pronamadu adalah Bp. MT Yuristomo, saat ini masih aktif di pengadilan negeri Banjarnegara. untuk dana operasional bersumber dari dana Bank Dunia. yang ingin saya tanyakan apakah dari pihak pemerintah jateng sudah mengetahui??",Selesai,"Senin, 14 Agustus 2023 - 14:10 WIB",BADAN KESATUAN BANGSA DAN POLITIK,Yth. Bapak/Ibu/ Sdr
24 Sep 2016,https://laporgub.jatengprov.go.id/detail/LGWP00913851.html,KABUPATEN BANJARNEGARA,"PAK Gubernur Yth, jalur yg dari Kajen sampai kec. Blado kab. Batang yg melalui ponpes Tazakka ternyata banyak tempat-2 wisata yg masih perlu banyak sentuhan dari Pemerintah. Contohnya Linggo Asri yg perlu penambahan koleksi binatang. Kali Paingan yg mungkin perlu dipercantik lagi. Area kebun teh Pagilaran ii di tapal batas kab. Pekalongan & Banjarnegara yg belum tersentuh sama sekali. Kolam Pemandian air hangat di Kalibening yg belum terkelola dgn baik. Padahal mirip-2 di kawah yg sangat beda dari yg lainnya & Telaga yg di atas puncak Kawah Condrodimuko. Termasuk jalan yg dilaluinya yg masih berupa batu peceh. Baik jalan sesudah maupun sebelumnya. Utk itu mohon keperduliaan Pemerintah maupun Kemenpar.. Trim's.",Selesai,"Selasa, 06 Agustus 2019 - 17:06 WIB","DINAS KEPEMUDAAN, OLAHRAGA DAN PARIWISATA","Terimakasih atas masukannya, pengembangan pariwisata kita dukung bersama2 baik pemerintah, pegiat wisata, para pelaku usaha pariwisata dan masyarakat sebagai kekuatan utamanya, ide panjenengan boleh diusulkan melalui musrenbang untuk menjadi program skala prioritas. mari bersama2 kita promosikan pariwisata Jawa Tengah"
24 Sep 2016,https://laporgub.jatengprov.go.id/detail/LGWP90177887.html,KABUPATEN BANJARNEGARA,"PAK Gubernur Yth, jalur yg dari Kajen sampai kec. Blado kab. Batang yg melalui ponpes Tazakka ternyata banyak tempat-2 wisata yg masih perlu banyak sentuhan dari Pemerintah. Contohnya Linggo Asri yg perlu penambahan koleksi binatang. Kali Paingan yg mungkin perlu dipercantik lagi. Area kebun teh Pagilaran ii di tapal batas kab. Pekalongan & Banjarnegara yg belum tersentuh sama sekali. Kolam Pemandian air hangat di Kalibening yg belum terkelola dgn baik. Padahal mirip-2 di kawah yg sangat beda dari yg lainnya & Telaga yg di atas puncak Kawah Condrodimuko. Termasuk jalan yg dilaluinya yg masih berupa batu peceh. Baik jalan sesudah maupun sebelumnya. Utk itu mohon keperduliaan Pemerintah maupun Kemenpar.. Trim's.",Selesai,"Kamis, 06 Oktober 2016 - 10:56 WIB","DINAS KEPEMUDAAN, OLAHRAGA DAN PARIWISATA","Dinbudpar Provinsi Jawa Tengah bersama Kabupaten/Kota mengembangkan daya tarik wisata yang ada di Kab/Kota sesuai kewenangan yang ada, sekaligus kebutuhan sarana dan prasarana yang strategis untuk dikembangkan sesuai RIPPDA Kab/Kota. hasil koordinasi dengan Ka. Balai PU BM Wil Pekalongan jalur tersebut sudah kondisi baik (hanya yang dari batang agak sempit tetapi kondisi baik) sedangkan jalur ke dieng (wonosobo/banjarnegara) dengan status jalan kabupaten, pada tahun 2016 ini mendapat alokasi Bangub, ada beberapa ruas memang masih belum baik dan akan segera diselesaikan."
13 Oct 2016,https://laporgub.jatengprov.go.id/detail/LGWP75411908.html,KABUPATEN BANJARNEGARA,"Kepada Yth Bapak gubernur Jawa tengah,Bpk Ganjar Pranowo. Dengan hormat, disini saya ingin menyampaikan masalah jam kerja pada perusahaan - perusahaan di Banjarnegara. Dimana sebagian besar tidak sesuai dengan Pasal 77 ayat 1, UU No.13/2003. Sebagai contoh ada perusahaan yang menggunakan 12 jam kerja dalam 1 hari, 9 jam kerja dalam 1 hari, 10 jam kerja dalam 1 hari. Apabila hari libur diharuskan untuk lembur, perhitungan gaji pun tidak sesuai dengan Kepmenakertrans No. 102/MEN/VI/2004. Mohon ditindaklanjuti pak Ganjar, saya rasa Dinas Tenaga Kerja Banjarnegara belum bekerja maksimal dalam pengawasan jam kerja dan lembur.Mengingat kami bekerja untuk keluarga, istri dan anak, tetapi waktu kami habis untuk bekerja. Memang di Banjarnegara sedikit lowongan kerja, bukan berarti perusahaan bisa mangkir dari UU Ketenagakerjaan. Terima kasih.",Selesai,"Senin, 17 Oktober 2016 - 10:04 WIB","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL",Laporan telah selesai
21 Oct 2016,https://laporgub.jatengprov.go.id/detail/LGWP03513044.html,KABUPATEN BANJARNEGARA,"Kepada yang terhormat bapak gubernur. menurut PP no. 48 tahun 2014. kalau nikah di kantor KUA gratis, dan kalau nikah di luar KUA dikenakan biaya Rp. 600.000, akan tetapi di Desa karangtengah kecematan batur kabupaten banjarnegara. Kalau nikah di KUA di kenakan biaya Rp. 350.000 dan kalau di luar KUA dikenakan biaya Rp. 950.000. mohon untuk di tindak lanjuti.",Belum Diproses,Belum Diproses,Belum Diproses,Belum Diproses
23 Oct 2016,https://laporgub.jatengprov.go.id/detail/LGWP87887858.html,KABUPATEN BANJARNEGARA,"Salam hormat pak gubernur yg saya anggap bisa menindak atau menasehati para pelayan kesehatan di Banjarnegara, banyak yang berkeluh tentang pelayanan kesehatan di banjarnegara kurangbagus dan pelayana pegawai yang kurang ramah alias judes baik di RSUD maupun puskesmas. bila sakit masyarakat cenderung memilih di RSI ( rumah sakit islam ) atau rumasakit imanuel ketimbang RSUD. karena rumah sakit daerah terasa kurang bagus dalam pelayanan. mohon kepedulianya pak gubernur supaya pelayan kesehatan lebih baik. Maturnuwun...",Belum Diproses,Belum Diproses,Belum Diproses,Belum Diproses
16 Nov 2016,https://laporgub.jatengprov.go.id/detail/LGWP35588572.html,KABUPATEN BANJARNEGARA,"Lapor Gub kami THL ( tenaga harian lepas ) Banjarnegara ingin melaporkan terkait dengan upah THL di Banjarnegara msh blm sesuai dengan UMK dan kesejahteraan ,kesehatan blm ada. Mohon bapak Gubernur bisa memberikan solusi bagi THL di Banjarnegara. Terimakasih",Selesai,"Jumat, 18 November 2016 - 11:00 WIB",BADAN KEPEGAWAIAN DAERAH,"Komunikasikan dengan yang mengangkat sebagai TPHL, dalam klausul kontrak yang anda tanda tangani bagaimana.   demikian... Tetap Semangat"
