Date Posted,URL,Region,Message,Status,Resolved Date,Departement,Action
09 May 2015,https://laporgub.jatengprov.go.id/detail/LGSM47686668.html,KABUPATEN BATANG,"LAPOR saya dari akhmad farid,wonosari kec.bawang kab.batang,saya ingin sekali bisa mendaftar smk tapi biayanya yg sangat mahal orang tua saya hanya petani tidak punya tanah banyak orang tua saya tidak mampu menyekolahkan saya, tapi saya ingin sekali bisa lulus smk mohon dibantu Pak.Gub. terima kasih",Belum Diproses,Belum Diproses,Belum Diproses,Belum Diproses
09 May 2015,https://laporgub.jatengprov.go.id/detail/LGSM90439925.html,KABUPATEN BATANG,"LAPOR Yth Pak.Gub tolong bantu saya Pak.gub saya sangat ingin sekali bisa lulus smk namun saya tak punya biaya untuk mendaftar saya hanya ingin membanggakan orang tua saya dengan prestasi tapi saya tidak punya biaya untuk mendaftar smk , Pak.Gub tolong beri keringanan saya akan sangat bersyukur sekali bila Pak.Gub memberi keringanan , terima kasih dari akhmad farid desa Wonosari kec.Bawang kab.Batang",Belum Diproses,Belum Diproses,Belum Diproses,Belum Diproses
11 May 2015,https://laporgub.jatengprov.go.id/detail/LGSM62491521.html,KABUPATEN BATANG,"LAPOR Pak.gub mohon bantuannya Pak.Gub karna pendaftaran baru smk akan dibuka, saya mohon sekali beri saya keringanan Pak.Gub, tolong bantuannya Pak.Gub saya takut kalau saya gk bisa sekolah smk Pak.Gub saya sedih sekali, terima kasih Pak.Gub dari akhmad farid Wonosari Kec.Bawang Kab.Batang tolong saya Pak.Gub",Belum Diproses,Belum Diproses,Belum Diproses,Belum Diproses
14 May 2015,https://laporgub.jatengprov.go.id/detail/LGSM23838099.html,KABUPATEN BATANG,"LAPOR tolong sekali lagi saya mohon Pak.Gub berilah saya keringanan, supaya saya bisa mendaftar di smk saya tidak mempunyai biaya sama sekaliN tolong saya Pak.Gub terima kasih dari akhmad farid Wonosari Bawang Batang",Belum Diproses,Belum Diproses,Belum Diproses,Belum Diproses
11 Jun 2015,https://laporgub.jatengprov.go.id/detail/LGSM89302299.html,KABUPATEN BATANG,"LAPOR asslmlkm pak gubernur ,saya warga. Kota batang mohon kepada bapak untuk menutup ""sebagian besar"" panti pijat urut yg di sepanjang jalan raya pantura tegal sari batang-tulis , karena sebagian besar merupakan tempat ""prostitusi terselubung ""yg mungkin ber ijin ,karena bagi kami cukup meresahkan pak , mohon di investigasi dan di tindak lanjuti . Trimakasih wassalamualikum wr wb .",Belum Diproses,Belum Diproses,Belum Diproses,Belum Diproses
07 Aug 2015,https://laporgub.jatengprov.go.id/detail/LGWP42837352.html,KABUPATEN BATANG,"Saya ingin konfirmasi mengenai proses pelayanan pembuatan e ktp. Saya dan suami sebelumnya sudah pernah memiliki ektp, saya pindah dari Kab. Batang mengikuti suami ke Kab. Pati. Sedangkan suami ingin mengganti status di ektp dari belum menikah menjadi menikah. Pada hari senin tanggal 3 Agustus 2015 saya dan suami mendatangi kantor kec. Pati Kab. Pati Jawa Tengah bermaksud untuk mengurus perubahan data ektp tersebut. Setelah melakaukan pendaftaran dan proses verifikasi data ektp di kecamatan, saya di beri pilihan mengambil jalur pembuatan ektp melalui jalur reguler atau percepatan oleh petugas ektp kecamatan. Dengan keterangan kalau jalur reguler membutuhkan waktu selama 3 bulan baru ektp bisa diambil. Sedangkan untuk jalur percepatan membutuhkan waktu 1 minggu dan dikenakan biaya Rp 40.000 per orang. Ketika kami tanya kenapa waktu yang dibutuhkan lama, pegawai kecamatan tersebut mengatakan kalau antrian ke capil banyak. Karena saya dan suami membutuhkan ektp dalam waktu cepat maka saya dan suami bermaksud untuk mengurus sendiri ke Kantor Capil. Tetapi waktu saya dan suami menanyakan mengenai syarat yang di bawa ke Kantor Capil. Pegawai Kecamatan tersebut tidak memberikan informasi yang jelas dan terkesan menyulitkan. Terpaksa saya dan suami mengambil pembuatan ektp dengan jalur percepatan dengan biaya total Rp 80.000 untuk 2 orang. Tetapi setelah saya membayar saya tidak di beri bukti bayar maupun kwitansi pembayaran resmi dari kecamatan. Yang ingin saya tanyakan. 1. Berapa lama dan bagaimana sebenarnya proses pengurusan ekTP? 2. Apakah benar untuk pembuatan eKTP ada jalur Reguler dengan waktu 3 bulan dan jalur percepatan dengan waktu 1 minggu? 3. Apakah benar untuk pengurusan ektp di kecamatan dikenakan biaya?",Selesai,"Rabu, 28 September 2016 - 11:27 WIB","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL",Laporan telah selesai
26 Aug 2015,https://laporgub.jatengprov.go.id/detail/LGWP13028384.html,KABUPATEN BATANG,"Bapak Gubernur yang kami hormati,mohon Kapan di tindak Lanjuti pengangkatan honorer K2 Kabupaten Batang 2015 banyak yang nyogok dan praktik manipulasi serta gratifikasi.makasih atas jawaban dari bapak gubernur, semoga sehat selalu dan panjang umur demi jawa tengah yang semakin maju",Selesai,"Senin, 31 Agustus 2015 - 07:21 WIB",BADAN KEPEGAWAIAN DAERAH,Terima Kasih atas Pertanyaan Saudara Pengadaan PNS pelamar umum menggunakan aturan Pengadaan CPNS menggunakan Peraturan Pemerintah(PP) Nomor 98/2000 jo PP No 11/2002 jis PP No 78/2013. Sedangkan untuk pengangkatan Tenaga Honorer menjadi PNS menggunakan Peraturan Pemerintah nomor 48 tahun 2005 jo PP Nomor 43/2007 jis PP Nomor 56 2012 Bahwa penerimaan CPNS tahun 2015 sesuai surat Menteri PAN-RB nomor B/2163/M.PAN-RB/06/2015 tanggal 30 Juni 2015 yang berisi kebijakan penerimaan CPNS di lingkungan Kementerian/Lembaga dan Pemerintah Daerah tahun 2015 dilakukan penundaan. Untuk pengangkatan Tenaga Honorer K-2 menjadi CPNS saat dengan ini belum ada regulasi yang mengatur kembali. Kami tataran Pemerintah Provinsi Jawa Tengah juga menunggu kebijakan dari Pemerintah Pusat tentang hal tersebut. Demikian untuk menjadikan maklum dan tetap semangat mengabdi untuk negara dan bangsa Salam
03 Sep 2015,https://laporgub.jatengprov.go.id/detail/LGWP21253580.html,KABUPATEN BATANG,mohon kepada bapak gubernur terhormat di daerah kab batang ada mafia berkedok LSM yang selalu menyabotase pembangunan daerah.. padahal ketua LSM welter BATANG punya TPI (tempat pelelangan ikan ) yang izin bangunan tidak ada dan pemerintah kab batang tidak ada peneguran selama 5 tahun lebih dan kendaraan oprasional GMBI banyak yang bodong.. beliau orang tidak bersekolah.. mohon keadilannya.. demi warga batang,Selesai,"Kamis, 27 September 2018 - 15:27 WIB",Kabupaten Batang,terima kasih
21 Sep 2015,https://laporgub.jatengprov.go.id/detail/LGSM20985262.html,KABUPATEN BATANG,LAPOR Pembuatan/perubahan Kartu Keluarga di kec.warungasem kab-Batang harus bayar 10 ribu untuk langsung jadi. Jika gratis KK baru jadi 1 minggu.,Selesai,"Selasa, 27 September 2016 - 13:13 WIB","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL",Laporan telah selesai
21 Sep 2015,https://laporgub.jatengprov.go.id/detail/LGWP78105787.html,KABUPATEN BATANG,"Pembuatan/Perubahan KK di kecamatan Warunfasem-Kab.Batang-JATENG dipungut uang 10 rb rupiah jika ingin langsung jadi, namun jika gratis maka KK baru jadi 1 minggu kemudian",Selesai,"Selasa, 27 September 2016 - 13:07 WIB","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL","Pembuatan KTP el / KK mohon diurus sendiri gratis, jangan menggunakan jasa perantara atau calo"
21 Sep 2015,https://laporgub.jatengprov.go.id/detail/LGSM78008443.html,KABUPATEN BATANG,LAPOR Pembuatan/perubahan Kartu Keluarga di kec.warungasem kab-Batang harus bayar 10 ribu untuk langsung jadi. Jika gratis KK baru jadi 1 minggu.,Selesai,"Selasa, 27 September 2016 - 13:05 WIB","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL",Laporan telah selesai
21 Sep 2015,https://laporgub.jatengprov.go.id/detail/LGSM97471297.html,KABUPATEN BATANG,LAPOR Pembuatan/perubahan Kartu Keluarga di kec.warungasem kab-Batang harus bayar 10 ribu untuk langsung jadi. Jika gratis KK baru jadi 1 minggu.,Selesai,"Rabu, 16 Agustus 2017 - 16:26 WIB","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL",Laporan telah dijawab
23 Sep 2015,https://laporgub.jatengprov.go.id/detail/LGSM42905568.html,KABUPATEN BATANG,LAPOR Pembuatan/perubahan Kartu Keluarga di kec.warungasem kab-Batang harus bayar 10 ribu untuk langsung jadi. Jika gratis KK baru jadi 1 minggu.,Selesai,"Selasa, 27 September 2016 - 13:03 WIB","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL",Laporan telah selesai
23 Sep 2015,https://laporgub.jatengprov.go.id/detail/LGSM82684823.html,KABUPATEN BATANG,LAPOR Pembuatan/perubahan Kartu Keluarga di kec.warungasem kab-Batang harus bayar 10 ribu untuk langsung jadi. Jika gratis KK baru jadi 1 minggu.,Selesai,"Selasa, 27 September 2016 - 13:01 WIB","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL",Laporan telah selesai
16 Dec 2015,https://laporgub.jatengprov.go.id/detail/LGWP39248232.html,KABUPATEN BATANG,"Pindah KK, dapat KK coret2an Bolpen, Yth Pak Gub, saya akhmad rizal, Pindah KK bukanya dapat KK baru, tapi malah dapatnya KK lama coretan bolpen pak. Pengurusan Disdukcapil batang jawa tengah. kaka sebelumnya, an AKhmad Rizal, slamet muncholifah, arif riyanto, kemudian arif riyanto berencana pindah membuat KK sendiri, tapi di KK saya masih ada ke 3 nama tersebut dan nama arif riyanto hanya di coret bolpen, bukanya di bikin KK baru. mohon apa yang harus saya lakukan agar saya dapat KK bersih yang semestinya yang berisi 2 nama bukan 3 nama tapi yang satuunya coretan bolpen,",Selesai,"Selasa, 27 September 2016 - 12:53 WIB","DINAS PEMBERDAYAAN MASYARAKAT, DESA, KEPENDUDUKAN DAN PENCATATAN SIPIL",Laporan telah selesai
23 Dec 2015,https://laporgub.jatengprov.go.id/detail/LGWP19460925.html,KABUPATEN BATANG,"Lapor pak Gub! Saya nama SUKIM Warga Rt.04 rW.02 Desa Lebakwangi Kec. Jatinegara Kab. Tegal, Melaporkan Tentang RTLH ( Rumah Tidak Layak Huni ). Di desa Lebakwangi jumlah warga yg dpt bantuan RTLH sebanyak 19 KK termasuk saya, masing - masing mendapatkan 7,5 juta, berupa material GRC dan Kaso berikut pemasangannya. Tetapi semua 19 kk tersebut mendapatkan bantuan material dan pemasangannya ditotal rata2 tidak lebih dr 3 juta. Sedangkan saya dpt kaso 53 batang, GRC 13 biji, tukang, cat, paku yg kl ditotal 2,6 juta. ada yg bilang kl 4 jutanya buat pajak. mohon untuk dikirimkan tim turun kelapangan langsung mengecek ke rumah, saya siap membantu.",Belum Diproses,Belum Diproses,Belum Diproses,Belum Diproses
28 Dec 2015,https://laporgub.jatengprov.go.id/detail/LGWP22826520.html,KABUPATEN BATANG,"Lapor pak Gub! BAPERMADES, Saya nama SUKIM Warga Rt.04 rW.02 Desa Lebakwangi Kec. Jatinegara Kab. Tegal, Melaporkan Tentang RTLH ( Rumah Tidak Layak Huni ) dr BAPERMADES. Di desa Lebakwangi jumlah warga yg dpt bantuan RTLH sebanyak 19 KK termasuk saya, masing - masing mendapatkan 7,5 juta, berupa material GRC dan Kaso berikut pemasangannya. Tetapi semua 19 kk tersebut mendapatkan bantuan material dan pemasangannya ditotal rata2 tidak lebih dr 3 juta. Sedangkan saya dpt kaso 53 batang, GRC 13 biji, tukang, cat, paku yg kl ditotal 2,6 juta. mohon untuk dikirimkan tim turun kelapangan langsung mengecek ke rumah, saya siap membantu.",Belum Diproses,Belum Diproses,Belum Diproses,Belum Diproses
15 Jan 2016,https://laporgub.jatengprov.go.id/detail/LGWP14259576.html,KABUPATEN BATANG,"MOHON DI SHARE-AGAR BP. BUPATI BATANG dan Gubernur Jateng TAHU Assalamu'alaikum wr.wb. Yth. Bp. Gubernur Jateng dan Bupati Batang Salam dari wargamu Batang-Jateng di Malaysia Saya Argo Victoria, warga Batang dr keluarga sederhana dan tinggal di Desa kecil yg kurang diperhatikan yaitu tepatnya di Dk. Sipelem, Kec. Gringsing, Kab. Batang, Jateng Bukan sy pamer di depan khalayak ramai, tapi sy selaku warga Bp. , sy ingin meluapkan kekecewaan dari dalam lubuk hati sy..... Sy sejak SD, SMP, SMA Selalu menjadi juara1 di kelas dan selalu juara dalam mengikuti berbagai macam perlombaan baik nasional maupun international, ketika sy kuliah S1 pun sy menjadi wisudawan Terbaik Se-Unissula dan Jawa Tengah dgn IPK 3,96 dan mengikuti program Double Degree International antara UNISSULA dan IIUM Malaysia. Dalam mencapai segala prestasi ini sy mati matian belajar setiap hari sampai sering sakit dan masuk rumah sakit, tujuan sy adalah menjadi insan berpendidikan, cerdas dan berkualitas agar mampu membangun dan mengharumkan nama kampung halaman...namun yg sy sesalkan ketika prestasi dan perjuangan sy di kampung halaman sendiri dan Indonesia sangat tdk dihargai....cita-cita sy menjadi Dosen..tapi biaya sy tdk ada..sekolah sy SD/SMA kerja paruh waktu dan begitupun S1 sy kerja menjadi guru les sbg tambahan pembayaran uang kuliah..dan alhamdulillah disemester 3 dulu sy mendapat beasiswa walaupun tdk 100%..tp sy tetap berterima kasih kpd Unissula kemudian setelah lulus dr sana ..ketika sy Apply beasiswa S2/Master di Dinas Pendidikan Kota Batang dan Jateng, Dan ingin mendaftar Di UIN Sunan Kalijaga Jogjakarta dgn harapan smg pemerintah bisa menolong.... Dokumen sy tdk kunjung ada jawaban...walaupun seperti itu sy mohon dikabari mengapa Apply dokumen sy tdk diterima ...alasannya apa? Agar sy tdk was was dan terlalu lama menunggu ( 6 bulan)..sy sdh tdk percaya lgi dgn tawaran beasiswa seperti LPDP, atau apalah...krn banyak kecurangan di dlmnya...sy jujur sj...pendaftaran online itu rawan manipulasi....Kami komunitas cendikia mendaftar berbagai macam beasiswa....ternyata gagal semua...eh...malah kawan kami yg di universitasnya malas malasan dan tak ada prestasi bisa lolos beasiswa..dgn BELI...seryifikat dan Nilai TOEFL...sy berani diadu langsung di dpn mata ..siapa sebenarnya yg berhak mendapatkannya....mentang-mentang dia nak pejabat bisa lolos dgn begitu mudahnya ..sdgkan kami tahapan seleksinya minta ampun sampai rontok satu persatu...sy datang di kantor Bp. Langsung dan berharap ada bantuan...tapi sy malah diperlakukan seperti sampah....sama sekali tak dihiraukan....INGAT BP......sy sdh bawa Nama Batang-Jateng dan Indonesia di Asian Student Summit 2014 bersaing di 12 negara....bukan sy menuntut apa-apa....hanya sy ingin rasanya dihargai sebagai cerdik cendikia....sy ingin mengabari bp. Bupati bp....smg bp. Memahaminya dan apa yg segera harus bp lakukan sbg pemimpin...kami...... Awal tahun 2016 ini sy ''Sdh ingin dibeli AUSTRALIA"" untuk mengembangkan ilmu disana dan Malaysia pun meminta sy untuk melanjutkan study Master sy di IIUM Malaysia...tapi sy akan memberi tahu apa konsekwensi dan balas jasa sy kpd mereka.....''SY HARUS MENGABDI DAN MEMBANGUN NEGARA ORANG LAIN"""" Apakah ini yg akan bp. Biarkan.....??????? Sy hanya ingin 1 hal ...di Sekolahkan Master di UIN SUNAN KALIJAGA JOGJAKARTA dan sy ingin mendidik dan mencerdaskan orang Indonesia...bukan orang asing....... Tapi...kalau memang pemerintah Batang dan Jateng tdk mau menyikapi hal ini....siap siap orang orang pandai akan diambil alih oleh negara asing.....Jgn harap kami mau membangun JATENG..... Sy jujur .....jujur......smg curhatan sy ini disikapi dgn baik....Ini baru 1 dr sekian banyak orang pandai yg disia-siakan.. Mohon maaf apabila ada tutur kata yg kurang sopan dan kurang berkenan SALAM Dr Wargamu di Malaysia..... Mohon di Share agar semua bangsa Indonesia sadar betapa pentingnya menghargai orang pandai...",Belum Diproses,Belum Diproses,Belum Diproses,Belum Diproses
24 Jan 2016,https://laporgub.jatengprov.go.id/detail/LGWP52773920.html,KABUPATEN BATANG,"PAK GUBERNUR Yth, dukuh Wates ds. Wonobodro kec. Blado kab. Batang kalau musim kemarau kekurangan air bersih sebab sumbernya hanya satu dan ditampung di Masjid. Kemudian dibagikan kpd warga dengan selang kecil secara bergiliran. Ya kalau musim hujan bisa nyuci di sungai. Kalau musim kering? Boro-2 mau nyuci, mau mandi saja kadang susah. Sdh dilaporkan ke Pemda setempat lwt RRI Semerang sptnya belum dpt respon. Mhn kepeduliannya. Trim's.",Selesai,"Rabu, 27 Januari 2016 - 11:06 WIB",DINAS PEKERJAAN UMUM SUMBER DAYA AIR DAN PENATAAN RUANG,menunggu survei lapangan guna pemrograman selanjutnya.tks
02 Feb 2016,https://laporgub.jatengprov.go.id/detail/LGWP46012753.html,KABUPATEN BATANG,"Yth bpk Gubernur, semoga bpk sehat selalu, lapor bpk, saya pengurus masjid jami al ikhsan Pasarbatang, Bredes bersama jamaah ingin memugar tp kesulitan dana. Masjid dibangun sejak tahun 80an, atap asbes, lantai jeblos, kusen pintu/jendela keropos, luas masjid 600 m2, memuat seribu jamaah. Mohon bpk gubernur/ pemerintah provinsi jateng berkenan bantu bangun masjid kami, perlu diketahui bapak masjid jami al ikhsan merupakan masjid besar tingkat Kelurahan.",Selesai,"Jumat, 18 Desember 2020 - 09:50 WIB",BIRO UMUM,Laporan selesai
17 Feb 2016,https://laporgub.jatengprov.go.id/detail/LGWP43876561.html,KABUPATEN BATANG,"Yth. Bapak Gubernur Ganjar saya lihat di kantor samsat batang kok masih ada petugas yang menerima pembayaran uang pajak di loket pendaftaran (LEGES) setelah saya tanya Wajib Pajak tersebut ternyata tidak ada KTP dan petugas itu sanggup membantunya bahkan yang lebih parah lagi setelah saya dekati ternyata petugas itu adalah cleaning service terlihat dari seragamnya ini terjadi hari senin, 15 Pebruari 2016 bagaimana ini Pak Gub mohon perhatian Pak Gub dan tindak lanjutnya untuk Pelayanan Publik yang bersih dari Pungli. Terima kasih",Selesai,"Selasa, 01 Maret 2016 - 10:03 WIB",BADAN PENGELOLA PENDAPATAN DAERAH,Menindaklanjuti laporan Ibu Norma Azizah Kepala UP3AD Kabupaten Batang telah dilakukan hal-hal sebagai berikut :
18 Feb 2016,https://laporgub.jatengprov.go.id/detail/LGWP47737874.html,KABUPATEN BATANG,"PAK GUBERNUR Yth, di kec. Blado kab. Batang ada dukuh yg namanya Pagilaran. Tepatnya di sekitar pabrik teh. Wah, sangat indah dan sejuk hawanya. Disana ada pula air terjun yg biasa dikunjungi anak-2 pelajar. Namun yg sangat disayangkan, kondisinya kurang nyaman. Sering terjadi kriminaliatas disana. Pelecehan sex anak-2 pelajar. Ironisnya kadang malah dijadikan objek video bleutooth oleh warga tdk malah diarahkan wong namanya bocah. Malah juga pernah ada ibu hamil diperkosa anak-2 remaja hingga tewas. Mohon agar diarahkan atau diambil alih pengelolaanya agar lebih nyaman. Trim's.",Selesai,"Rabu, 02 Maret 2016 - 11:04 WIB","DINAS KEPEMUDAAN, OLAHRAGA DAN PARIWISATA","Pengelolaan objek wisata tersebut menjadi kewenangan Kab.Batang, apabila ada tindakan kriminalitas mohon dapat dilaporkan ke pihak berwajib, terimakasih"
24 Feb 2016,https://laporgub.jatengprov.go.id/detail/LGWP31079962.html,KABUPATEN BATANG,Pak Gubernur Yth. lampu penerangan jalan dari Kec. Subah sampai Batang banyak yang mati.,Selesai,"Jumat, 26 Februari 2016 - 08:20 WIB",DINAS PERHUBUNGAN,"jalan Subang - Batang adalah jalan nasional, untuk lampu merupakan kewenangan balai Kementerian Perhubungan RI, sudah di sampaikan perihal tersebut, dan rencana akan di tangani tahun ini sesuai prioritas, terima kasih"
